CRR Buses,WECC Buses,Similarity
CROKET 2,CVSR,0.6144262367576525
CROKET 2,CALNTESS,0.45675191401819715
CROKET 2,CALFLATS-STH,0.6265429354332503
CROKET 2,CALFLTSN,0.6381828500551499
CROKET 2,CALFLATSSS,0.43159333156140656
CROKET 2,C.COSTAPPF,0.41477626779465193
CROKET 2,C.COSTAPPE,0.3996630178748722
CROKET 2,CV BART,0.617791021815
CROKET 2,CASTROVL,0.45738612174582804
CROKET 2,CAYETANO,0.4747786635396797
CROKET 2,C.COSTAPPD,0.4045511721683598
CROKET 2,CC SUB,0.44672042861870676
CROKET 2,CAMANCH,0.442598492323362
CROKET 2,CRTNA  M,0.6447918321469177
CROKET 2,CORTINA,0.5168744503235922
CROKET 2,C&H,0.894513490096361
CROKET 2,CROCKETT,0.6432378300321203
CROKET 2,CR2T3_18,0.5132794177873053
CROKET 2,CR1T3_18,0.5133527056505213
CROKET 2,CARBOU M,0.5967522518798059
CROKET 2,COVE_RD.,0.5189958391437268
CROKET 2,COVERDTP,0.7356541840978469
CROKET 2,COLUSAPP2,0.5401971586434847
CROKET 2,CARBERY,0.4517453788469639
CROKET 2,COLUSAPP1,0.5121068235859666
CROKET 2,COTWD_F2,0.413632479202273
CROKET 2,COTWD_F,0.43608831357925915
CROKET 2,COTWD_E,0.4628140477353085
CROKET 2,COTWD_E2,0.44931887213847016
CROKET 2,CAMANCPP,0.6833232056319453
CROKET 2,COTWWAP2,0.3707059457671694
CROKET 2,COTWDWAP,0.3523122231481379
CROKET 2,CORDOVA,0.4649812846362645
CROKET 2,COSUMNE3,0.6661194895873881
CROKET 2,COSUMNE2,0.6123812243614697
CROKET 2,COSUMNE1,0.6661194895873881
CROKET 2,CAMINO S,0.40181829765547433
CROKET 2,CREED,0.7059206860675926
SMUDGO 2,SUNST,0.6240818370224979
SMUDGO 2,STCKDLJ1,0.43672866138974925
SMUDGO 2,SOLARSS,0.4187067193570689
SMUDGO 2,STOREYJCT2,0.41668292510883725
SMUDGO 2,STOREYJCT1,0.423923712449742
SMUDGO 2,STOREY 1,0.5724243216881377
SMUDGO 2,STOREY 2,0.5600563563201724
SMUDGO 2,SLACTAP2,0.45716393106944947
SMUDGO 2,SLACTAP1,0.45727035785068826
SMUDGO 2,SANMATEO,0.414672084257039
SMUDGO 2,SANDHLW,0.5610051423651226
SMUDGO 2,SANDHLWJCT,0.4344178266752808
SMUDGO 2,SRRC JCT,0.42351065934069076
SMUDGO 2,SOBRANTE,0.40344790715010354
SMUDGO 2,STAGG-J1,0.4989736458267633
SMUDGO 2,STAGG-J2,0.4919514236045411
SMUDGO 2,SHILOH1,0.6159447287327864
SMUDGO 2,SHILOH2,0.5883494265794793
SMUDGO 2,SHILOH4,0.5752060993299932
SMUDGO 2,SHILOH4JCT,0.4571980304416155
SMUDGO 2,SHILOH3,0.5772689070989598
SMUDGO 2,SHILOH3JCT,0.4533885066320917
SMUDGO 2,SONOMAPPGEO,0.8925727901131129
SMUDGO 2,SANTAFE,0.7176078865798549
SMUDGO 2,SSS,0.40256273654182906
SMUDGO 2,SPRINGCR,0.610191471280354
SMUDGO 2,SHASTA,0.3832004736305515
SMUDGO 2,SUTTER,0.5346445821265837
SMUDGO 2,SVP_230,0.6014576330808254
SMUDGO 2,SVS_SW,0.4443525443602752
SMUDGO 2,SLATE,0.6242780514201246
GEYS16 3,GATES F,0.46527927242956313
GEYS16 3,GATES E,0.4840088347802454
GEYS16 3,GATES D,0.48097038431098327
GEYS16 3,GREGG,0.388810070976658
GEYS16 3,GATEWAY,0.5478853266514219
GEYS16 3,GEYSR20,0.8156701020144732
GEYS16 3,GEYSR13,0.8160398388565786
GEYS16 3,G13TT1_8,0.5534430527770213
GEYS16 3,G13TT1_9,0.5534430527770213
GEYS16 3,G9CRT111,0.5301065734616901
GEYS16 3,GEYSR16,0.9736022831668036
GEYS16 3,G16T0_2,0.5297561263472564
GEYS16 3,GEYSR14,0.7421744761184486
GEYS16 3,GEYSR18,0.7672359651361358
GEYS16 3,GEYSR12,0.7314803576192452
GEYS16 3,G14CRT15,0.49539149203948285
GEYS16 3,G9CRT2_9,0.473611988378712
GEYS16 3,GOLDHILL,0.3985078551337723
GEYS16 3,GOOSEHAVEN,0.7719608085210685
GEYS16 3,GHVNCRDJCT,0.38280786190027216
NCPA   5,NEWARK E,0.4017254345947411
NCPA   5,NEWARK D,0.3907098902441593
NCPA   5,NCPA2,0.6881411080298547
NCPA   5,NCPATT2,0.630430898925198
NCPA   5,NCPA1,0.9338387256018836
NCPA   5,NRSriser,0.44050785445884244
NCPA   6,NEWARK E,0.4701134475487191
NCPA   6,NEWARK D,0.4637484011126525
NCPA   6,NCPA2,0.5583828460038986
NCPA   6,NCPATT2,0.9446536730268831
NCPA   6,NCPA1,0.6291840004050531
NCPA   6,NRSriser,0.5850267702723224
COLUSA 4,CVSR,0.6164391570095934
COLUSA 4,CALNTESS,0.5412566597651252
COLUSA 4,CALFLATS-STH,0.6524870633770047
COLUSA 4,CALFLTSN,0.6634843338213763
COLUSA 4,CALFLATSSS,0.5170853691696298
COLUSA 4,C.COSTAPPF,0.4397027777777778
COLUSA 4,C.COSTAPPE,0.395775027783386
COLUSA 4,CV BART,0.59501981454368
COLUSA 4,CASTROVL,0.4127399381812267
COLUSA 4,CAYETANO,0.4447105105105106
COLUSA 4,C.COSTAPPD,0.4006136904761905
COLUSA 4,CC SUB,0.47698737567633087
COLUSA 4,CAMANCH,0.4552599462556928
COLUSA 4,CRTNA  M,0.5109633944273015
COLUSA 4,CORTINA,0.46119616238027145
COLUSA 4,C&H,0.5970209432994206
COLUSA 4,CROCKETT,0.4321921662849921
COLUSA 4,CR2T3_18,0.45580818285342445
COLUSA 4,CR1T3_18,0.4612142526200659
COLUSA 4,CARBOU M,0.48016056208198676
COLUSA 4,COVE_RD.,0.4291567593948268
COLUSA 4,COVERDTP,0.5555591670733692
COLUSA 4,COLUSAPP2,0.836607056832376
COLUSA 4,CARBERY,0.5496166099332676
COLUSA 4,COLUSAPP1,0.8530166374803636
COLUSA 4,COTWD_F2,0.44478935529550734
COLUSA 4,COTWD_F,0.5191033607860509
COLUSA 4,COTWD_E,0.5211634943875061
COLUSA 4,COTWD_E2,0.47914120603015076
COLUSA 4,CAMANCPP,0.5587332510647962
COLUSA 4,COTWWAP2,0.3537117112773325
COLUSA 4,COTWDWAP,0.3413988134663104
COLUSA 4,CORDOVA,0.33821010991554634
COLUSA 4,COSUMNE3,0.5886463030746706
COLUSA 4,COSUMNE2,0.5886463030746706
COLUSA 4,COSUMNE1,0.5886463030746706
COLUSA 4,CAMINO S,0.45744162952364537
COLUSA 4,CREED,0.5635126961313268
DELVAN 1,DUKE ML2,0.39026964734010766
DELVAN 1,DUKE ML1,0.39026964734010766
DELVAN 1,DELEVAN,0.9654547778958747
PIT4   3,PINEFLAT,0.6940772343794437
PIT4   3,PINEFLATJCT,0.5952904529771732
PIT4   3,PANO_EC,0.5623971210010219
PIT4   3,PNCHE 1M,0.5619167182255552
PIT4   3,PANOCHE,0.4215101643088112
PIT4   3,PADREFLATSSS,0.5476396710451724
PIT4   3,POTRERO,0.6756922263572034
PIT4   3,PPASSWND,0.6039296812044119
PIT4   3,PPASSJCT,0.536852750877661
PIT4   3,PITSBG E,0.5015111123567297
PIT4   3,PITSBG D,0.5097409138160398
PIT4   3,PIT 6 JT,0.6559282970917194
PIT4   3,PIT 4 JT,0.5839420111579652
PIT4   3,PIT 7JT2,0.6118103476956266
PIT4   3,PIT 7 JT,0.6143282970917194
PIT4   3,PIT 6,0.8014321340945499
PIT4   3,PIT5JT2,0.6452317613751606
PIT4   3,PIT 4,0.9933680446318607
PIT4   3,PIT 1,0.5369600190165823
PIT4   3,PARKER1M,0.6329258348431921
PIT4   3,PRKR MID,0.4460092364885758
PIT4   3,PARKER2M,0.6327081629076384
PIT4   3,PROCTERJ,0.6876596014014952
PIT4   3,PROCTERI,0.6665805593339915
PIT4   3,PROCTER,0.4732221046661469
PIT4   3,POCKET,0.4386652035335292
PIT4   3,PNCHVLY,0.5054640394106453
CARBOU 6,CVSR,0.6014475615471876
CARBOU 6,CALNTESS,0.40187173453165975
CARBOU 6,CALFLATS-STH,0.5466091575208195
CARBOU 6,CALFLTSN,0.5261166523137956
CARBOU 6,CALFLATSSS,0.40217144076913924
CARBOU 6,C.COSTAPPF,0.409157610510941
CARBOU 6,C.COSTAPPE,0.4064149518096268
CARBOU 6,CV BART,0.533508424196554
CARBOU 6,CASTROVL,0.48621144614558576
CARBOU 6,CAYETANO,0.4710881501746487
CARBOU 6,C.COSTAPPD,0.4221031038591653
CARBOU 6,CC SUB,0.48475551434932446
CARBOU 6,CAMANCH,0.47326137417570724
CARBOU 6,CRTNA  M,0.5929363506235275
CARBOU 6,CORTINA,0.5421663026551973
CARBOU 6,C&H,0.5532465125988277
CARBOU 6,CROCKETT,0.4398229116070167
CARBOU 6,CR2T3_18,0.47905550147865816
CARBOU 6,CR1T3_18,0.503131737957448
CARBOU 6,CARBOU M,0.6922552922631918
CARBOU 6,COVE_RD.,0.5069644288597195
CARBOU 6,COVERDTP,0.6295180236873478
CARBOU 6,COLUSAPP2,0.5179158171541023
CARBOU 6,CARBERY,0.5485709502034868
CARBOU 6,COLUSAPP1,0.5217085511153776
CARBOU 6,COTWD_F2,0.40514893549986686
CARBOU 6,COTWD_F,0.41087192952228857
CARBOU 6,COTWD_E,0.43522281720721306
CARBOU 6,COTWD_E2,0.43338511449562245
CARBOU 6,CAMANCPP,0.521449351789145
CARBOU 6,COTWWAP2,0.4251601763790864
CARBOU 6,COTWDWAP,0.34842353932642117
CARBOU 6,CORDOVA,0.47838373338874024
CARBOU 6,COSUMNE3,0.5429594814140698
CARBOU 6,COSUMNE2,0.5429594814140698
CARBOU 6,COSUMNE1,0.5429594814140698
CARBOU 6,CAMINO S,0.4286940970087648
CARBOU 6,CREED,0.7327749253927276
PIT7   3,PINEFLAT,0.5339206870200387
PIT7   3,PINEFLATJCT,0.6434677314307986
PIT7   3,PANO_EC,0.4331028966505999
PIT7   3,PNCHE 1M,0.4150663592290411
PIT7   3,PANOCHE,0.45742954472736563
PIT7   3,PADREFLATSSS,0.6475205040632501
PIT7   3,POTRERO,0.5232201289477568
PIT7   3,PPASSWND,0.4191232915144732
PIT7   3,PPASSJCT,0.6209159608474089
PIT7   3,PITSBG E,0.6343341708287793
PIT7   3,PITSBG D,0.6724988198446847
PIT7   3,PIT 6 JT,0.7718539820211772
PIT7   3,PIT 4 JT,0.8669465982122835
PIT7   3,PIT 7JT2,0.7820257730795377
PIT7   3,PIT 7 JT,0.8933534549994131
PIT7   3,PIT 6,0.5929463722804029
PIT7   3,PIT5JT2,0.7397103233317947
PIT7   3,PIT 4,0.5823826574162714
PIT7   3,PIT 1,0.6472874108433986
PIT7   3,PARKER1M,0.4223093706250261
PIT7   3,PRKR MID,0.5812409693449391
PIT7   3,PARKER2M,0.4542561862359956
PIT7   3,PROCTERJ,0.5140549030955179
PIT7   3,PROCTERI,0.4326536874898472
PIT7   3,PROCTER,0.7636760528967439
PIT7   3,POCKET,0.6935660343966552
PIT7   3,PNCHVLY,0.32720390625
BRDSLD 3,BKRSFLDA,0.4931382871097157
BRDSLD 3,BKRSFDJ2,0.4668492456099635
BRDSLD 3,BALCH3TP,0.4269244870486396
BRDSLD 3,BORDEN,0.4415955401835857
BRDSLD 3,BVISTAWNDC1,0.6583769082456961
BRDSLD 3,BELLOTA,0.3946269550862971
BRDSLD 3,BDLSWSTA,0.46905590292365734
BRDSLD 3,BOTTLERK,0.6268524492426351
BRDSLD 3,BEARCNYN,0.5819158803116493
BRDSLD 3,BCKS CRK,0.5543564299361315
BRDSLD 3,BELDENTP,0.4510203934942061
BRDSLD 3,BLACK,0.5598687185632925
BRDSLD 3,BUENAVJ2,0.3713718135453342
BRDSLD 3,BUENAVJ1,0.3713718135453342
WSPN   1,WHEELER,0.6246170660813526
WSPN   1,WILSON,0.41862789216026425
WSPN   1,WRIGHTFRMN,0.39527548100309806
WSPN   1,WESTLEY,0.4250197918354386
WSPN   1,WINDMASTERJT,0.6307003483888287
WSPN   1,WILSONRCTR,0.3945406251453494
WSPN   1,WARNERVL,0.4405330156770295
WSPN   1,WEBER,0.6030109477805353
WSPN   1,WSFRDFLT,0.4060872296378692
WSPN   1,WND GPJ2,0.6315547045728261
WSPN   1,WND GPJ1,0.6315547045728261
WSPN   1,WHLR RJ2,0.5862049682472651
WSPN   1,WHLR RJ1,0.5862049682472651
WSPN   1,WHITEROK,0.5044812777809757
WSPN   1,WPSN,0.4938655746851586
LAKVIL 2,LAPALOMA,0.49853676444520767
LAKVIL 2,LASAGUILASS,0.5502890514105213
LAKVIL 2,LOSBANOS,0.5963031261504621
LAKVIL 2,LS ESTRS,0.5338448184101433
LAKVIL 2,LAMBIESWSTA,0.5055571765552738
LAKVIL 2,LAKEVILE,0.9621490595811644
LAKVIL 2,LODIEC,0.31424150142446206
LAKVIL 2,LODI,0.4394370322536204
LAKVIL 2,LLNL,0.35996164374479356
LAKVIL 2,LAKE,0.6077418652951998
GEYS20 3,GATES F,0.4352326492661221
GEYS20 3,GATES E,0.4537619014411902
GEYS20 3,GATES D,0.4830646697709875
GEYS20 3,GREGG,0.45480339697009087
GEYS20 3,GATEWAY,0.5809808926330884
GEYS20 3,GEYSR20,0.9748476402824231
GEYS20 3,GEYSR13,0.8049423771245281
GEYS20 3,G13TT1_8,0.5270603245385854
GEYS20 3,G13TT1_9,0.5241195837978446
GEYS20 3,G9CRT111,0.5121992134274743
GEYS20 3,GEYSR16,0.8226460069241841
GEYS20 3,G16T0_2,0.5252170572866016
GEYS20 3,GEYSR14,0.7443622462404234
GEYS20 3,GEYSR18,0.7777677270204129
GEYS20 3,GEYSR12,0.7383793402575174
GEYS20 3,G14CRT15,0.4683874154134745
GEYS20 3,G9CRT2_9,0.477122575673471
GEYS20 3,GOLDHILL,0.39984570843371925
GEYS20 3,GOOSEHAVEN,0.6747370210526944
GEYS20 3,GHVNCRDJCT,0.38190699131979006
SUT_CI 1,SUNST,0.5940370338800791
SUT_CI 1,STCKDLJ1,0.4282616671770166
SUT_CI 1,SOLARSS,0.15174742259922597
SUT_CI 1,STOREYJCT2,0.4864929961799618
SUT_CI 1,STOREYJCT1,0.501840218402184
SUT_CI 1,STOREY 1,0.6928539885398854
SUT_CI 1,STOREY 2,0.6468123218732187
SUT_CI 1,SLACTAP2,0.457568160007258
SUT_CI 1,SLACTAP1,0.4575949315692889
SUT_CI 1,SANMATEO,0.41939318767294814
SUT_CI 1,SANDHLW,0.4527928516785168
SUT_CI 1,SANDHLWJCT,0.4822531727817278
SUT_CI 1,SRRC JCT,0.485770205202052
SUT_CI 1,SOBRANTE,0.42385563963990047
SUT_CI 1,STAGG-J1,0.4665760413854138
SUT_CI 1,STAGG-J2,0.4665760413854138
SUT_CI 1,SHILOH1,0.372044981699817
SUT_CI 1,SHILOH2,0.407404685296853
SUT_CI 1,SHILOH4,0.4069879661296613
SUT_CI 1,SHILOH4JCT,0.4752487839878399
SUT_CI 1,SHILOH3,0.419592185296853
SUT_CI 1,SHILOH3JCT,0.4711862839878399
SUT_CI 1,SONOMAPPGEO,0.40316697604476043
SUT_CI 1,SANTAFE,0.5821084518345183
SUT_CI 1,SSS,0.20747223284732846
SUT_CI 1,SPRINGCR,0.534048234365156
SUT_CI 1,SHASTA,0.44375053871731607
SUT_CI 1,SUTTER,0.5497137444569934
SUT_CI 1,SVP_230,0.3368727112874577
SUT_CI 1,SVS_SW,0.22049899361493613
SUT_CI 1,SLATE,0.6805345940959411
WNDGPP 8,WHEELER,0.44852007615849543
WNDGPP 8,WILSON,0.30826921869257634
WNDGPP 8,WRIGHTFRMN,0.6948894740011302
WNDGPP 8,WESTLEY,0.29999563377338845
WNDGPP 8,WINDMASTERJT,0.4228058472194747
WNDGPP 8,WILSONRCTR,0.3309034027012129
WNDGPP 8,WARNERVL,0.35692740647342724
WNDGPP 8,WEBER,0.35189464323343866
WNDGPP 8,WSFRDFLT,0.7537052620333318
WNDGPP 8,WND GPJ2,0.527904970860456
WNDGPP 8,WND GPJ1,0.527904970860456
WNDGPP 8,WHLR RJ2,0.45124179089635086
WNDGPP 8,WHLR RJ1,0.4356417908963508
WNDGPP 8,WHITEROK,0.359329570184274
WNDGPP 8,WPSN,0.6492031335170078
WNDMAS 1,WHEELER,0.3874736555167565
WNDMAS 1,WILSON,0.30109969211737536
WNDMAS 1,WRIGHTFRMN,0.4702286092027587
WNDMAS 1,WESTLEY,0.2976040023092432
WNDMAS 1,WINDMASTERJT,0.4558234632346323
WNDMAS 1,WILSONRCTR,0.3258125524527967
WNDMAS 1,WARNERVL,0.3489000966599233
WNDMAS 1,WEBER,0.35432868403684037
WNDMAS 1,WSFRDFLT,0.4518720183451834
WNDMAS 1,WND GPJ2,0.40387102395635355
WNDMAS 1,WND GPJ1,0.419278431363761
WNDMAS 1,WHLR RJ2,0.3628157802411357
WNDMAS 1,WHLR RJ1,0.3849639283892839
WNDMAS 1,WHITEROK,0.3402144092734031
WNDMAS 1,WPSN,0.5179133916494445
CRJCT  2,CVSR,0.409146911257946
CRJCT  2,CALNTESS,0.5029519919900955
CRJCT  2,CALFLATS-STH,0.4073341713551178
CRJCT  2,CALFLTSN,0.4278833228833846
CRJCT  2,CALFLATSSS,0.555064394283042
CRJCT  2,C.COSTAPPF,0.5180093757567098
CRJCT  2,C.COSTAPPE,0.482016616749494
CRJCT  2,CV BART,0.4285734167341674
CRJCT  2,CASTROVL,0.4865401858522524
CRJCT  2,CAYETANO,0.5075716628633367
CRJCT  2,C.COSTAPPD,0.5012314306097471
CRJCT  2,CC SUB,0.5165742296808569
CRJCT  2,CAMANCH,0.5839862612036855
CRJCT  2,CRTNA  M,0.41993355560813744
CRJCT  2,CORTINA,0.5044551589430877
CRJCT  2,C&H,0.41866608875440614
CRJCT  2,CROCKETT,0.6034660724285867
CRJCT  2,CR2T3_18,0.813198433782902
CRJCT  2,CR1T3_18,0.677159239739846
CRJCT  2,CARBOU M,0.4165124266320846
CRJCT  2,COVE_RD.,0.4875474611987868
CRJCT  2,COVERDTP,0.4286332456140351
CRJCT  2,COLUSAPP2,0.399505444495175
CRJCT  2,CARBERY,0.5066235572537637
CRJCT  2,COLUSAPP1,0.40668766608684054
CRJCT  2,COTWD_F2,0.5431616609411719
CRJCT  2,COTWD_F,0.5476347626733605
CRJCT  2,COTWD_E,0.48950174070934904
CRJCT  2,COTWD_E2,0.5098677978714419
CRJCT  2,CAMANCPP,0.3874163037562123
CRJCT  2,COTWWAP2,0.6034971389611821
CRJCT  2,COTWDWAP,0.558690313385604
CRJCT  2,CORDOVA,0.5966215708008866
CRJCT  2,COSUMNE3,0.36149644481629506
CRJCT  2,COSUMNE2,0.36149644481629506
CRJCT  2,COSUMNE1,0.36149644481629506
CRJCT  2,CAMINO S,0.5376915255185024
CRJCT  2,CREED,0.4668798456941402
SUNSET 1,SUNST,0.586887033880079
SUNSET 1,STCKDLJ1,0.32985055606590546
SUNSET 1,SOLARSS,0.3235696448214482
SUNSET 1,STOREYJCT2,0.3628596628466284
SUNSET 1,STOREYJCT1,0.37820688506885064
SUNSET 1,STOREY 1,0.5986682742541711
SUNSET 1,STOREY 2,0.5526266075875044
SUNSET 1,SLACTAP2,0.37388720762630556
SUNSET 1,SLACTAP1,0.37391397918833646
SUNSET 1,SANMATEO,0.40560985433961483
SUNSET 1,SANDHLW,0.6153928516785168
SUNSET 1,SANDHLWJCT,0.39537539500395
SUNSET 1,SRRC JCT,0.34523687186871865
SUNSET 1,SOBRANTE,0.33554730630656715
SUNSET 1,STAGG-J1,0.35601678212615456
SUNSET 1,STAGG-J2,0.35649826360763603
SUNSET 1,SHILOH1,0.5355342674141027
SUNSET 1,SHILOH2,0.5582189710111387
SUNSET 1,SHILOH4,0.578602251843947
SUNSET 1,SHILOH4JCT,0.3797821173211732
SUNSET 1,SHILOH3,0.5704064710111387
SUNSET 1,SHILOH3JCT,0.3762354903370462
SUNSET 1,SONOMAPPGEO,0.49715586493364927
SUNSET 1,SANTAFE,0.5142417851678517
SUNSET 1,SSS,0.3849666772917729
SUNSET 1,SPRINGCR,0.49361490103182276
SUNSET 1,SHASTA,0.43256720538398274
SUNSET 1,SUTTER,0.48180660159985056
SUNSET 1,SVP_230,0.5962060446207911
SUNSET 1,SVS_SW,0.38098232694826945
SUNSET 1,SLATE,0.6460345940959411
RNDMTN 3,REMUSTANG,0.49735899724622246
RNDMTN 3,RETRQLTY,0.549921765824801
RNDMTN 3,RAVENSWD,0.31647775987153737
RNDMTN 3,RALPH,0.5386834619835417
RNDMTN 3,RALPHJCT,0.34564581007916995
RNDMTN 3,RESEARCH,0.4602598219553624
RNDMTN 3,ROSSTAP2,0.375075787263825
RNDMTN 3,ROSSTAP1,0.383200787263825
RNDMTN 3,RUSSELLSMUD,0.44865051863018635
RNDMTN 3,RIO OSO,0.28436805093656664
RNDMTN 3,RK C JT2,0.37480457025403585
RNDMTN 3,RK C JT1,0.3747823075314086
RNDMTN 3,ROUND MT,0.38613298635027166
RNDMTN 3,ROSEVILL,0.31371856455417435
RNDMTN 3,RNCHSECO,0.3007273835655023
WHELPP 5,WHEELER,0.4609908182402098
WHELPP 5,WILSON,0.3361674583108943
WHELPP 5,WRIGHTFRMN,0.6918004091238104
WHELPP 5,WESTLEY,0.298878995692237
WHELPP 5,WINDMASTERJT,0.3942420880691105
WHELPP 5,WILSONRCTR,0.31950244441452574
WHELPP 5,WARNERVL,0.3541380618521476
WHELPP 5,WEBER,0.3579853353353353
WHELPP 5,WSFRDFLT,0.7142168186371054
WHELPP 5,WND GPJ2,0.4521862047477577
WHELPP 5,WND GPJ1,0.4412806491922022
WHELPP 5,WHLR RJ2,0.4808419774560927
WHELPP 5,WHLR RJ1,0.4808419774560927
WHELPP 5,WHITEROK,0.38447558649412217
WHELPP 5,WPSN,0.567151207331015
BUCKCK 3,BKRSFLDA,0.35337165171651713
BUCKCK 3,BKRSFDJ2,0.3437140024399747
BUCKCK 3,BALCH3TP,0.3980221109711097
BUCKCK 3,BORDEN,0.308620023715046
BUCKCK 3,BVISTAWNDC1,0.44448705637056374
BUCKCK 3,BELLOTA,0.28022090341456896
BUCKCK 3,BDLSWSTA,0.28226204399543997
BUCKCK 3,BOTTLERK,0.46257600384206965
BUCKCK 3,BEARCNYN,0.4620271884630611
BUCKCK 3,BCKS CRK,0.586342530206552
BUCKCK 3,BELDENTP,0.37086640216402167
BUCKCK 3,BLACK,0.5155132477991446
BUCKCK 3,BUENAVJ2,0.3846839417761647
BUCKCK 3,BUENAVJ1,0.3846839417761647
GEYS20 2,GATES F,0.5679832460458228
GEYS20 2,GATES E,0.5449920297277694
GEYS20 2,GATES D,0.5775989282354402
GEYS20 2,GREGG,0.4410590805053285
GEYS20 2,GATEWAY,0.43859385501527587
GEYS20 2,GEYSR20,0.6128306949089558
GEYS20 2,GEYSR13,0.6405807923748428
GEYS20 2,G13TT1_8,0.7361059149204143
GEYS20 2,G13TT1_9,0.884022256361917
GEYS20 2,G9CRT111,0.6992981371416822
GEYS20 2,GEYSR16,0.6403634837895429
GEYS20 2,G16T0_2,0.6514536688014423
GEYS20 2,GEYSR14,0.5916763043023634
GEYS20 2,GEYSR18,0.5708114645623599
GEYS20 2,GEYSR12,0.5576820023080614
GEYS20 2,G14CRT15,0.6242200263603536
GEYS20 2,G9CRT2_9,0.6429468801687392
GEYS20 2,GOLDHILL,0.4735123107367963
GEYS20 2,GOOSEHAVEN,0.4306453536637501
GEYS20 2,GHVNCRDJCT,0.6061015344078806
BORDEN 1,BKRSFLDA,0.5254319516679961
BORDEN 1,BKRSFDJ2,0.5253751112554916
BORDEN 1,BALCH3TP,0.5268150870875319
BORDEN 1,BORDEN,0.8680732104689377
BORDEN 1,BVISTAWNDC1,0.4336714085098067
BORDEN 1,BELLOTA,0.4859868223306002
BORDEN 1,BDLSWSTA,0.47481173015132816
BORDEN 1,BOTTLERK,0.4001678021227411
BORDEN 1,BEARCNYN,0.4840996227310023
BORDEN 1,BCKS CRK,0.4239598199780343
BORDEN 1,BELDENTP,0.5348471479075096
BORDEN 1,BLACK,0.467907879996437
BORDEN 1,BUENAVJ2,0.5301233333929097
BORDEN 1,BUENAVJ1,0.49812333339290976
GREGG  1,GATES F,0.5584259138766041
GREGG  1,GATES E,0.565605140360026
GREGG  1,GATES D,0.5297324710965701
GREGG  1,GREGG,0.9734661975392065
GREGG  1,GATEWAY,0.42356127332864946
GREGG  1,GEYSR20,0.45640044108443084
GREGG  1,GEYSR13,0.3930793884528519
GREGG  1,G13TT1_8,0.442603479096771
GREGG  1,G13TT1_9,0.44529335597093617
GREGG  1,G9CRT111,0.4561557406923634
GREGG  1,GEYSR16,0.39026641115828925
GREGG  1,G16T0_2,0.5069598619456547
GREGG  1,GEYSR14,0.39474306533038833
GREGG  1,GEYSR18,0.39389325900019395
GREGG  1,GEYSR12,0.3930422468456716
GREGG  1,G14CRT15,0.4468214339694815
GREGG  1,G9CRT2_9,0.45341376944094797
GREGG  1,GOLDHILL,0.5341197531445989
GREGG  1,GOOSEHAVEN,0.32251941560388353
GREGG  1,GHVNCRDJCT,0.38689452706360494
FIGARD 4,FGRDN T2,0.6516915376676987
FIGARD 4,FGRDN T1,0.6517240151162189
FIGARD 4,FULTON,0.41701117268579996
FIGARD 4,FOLSOM,0.4416066782134831
FIGARD 4,FRANKLN,0.3188406522130582
FIGARD 1,FGRDN T2,0.9781990904963801
FIGARD 1,FGRDN T1,0.8700177674447469
FIGARD 1,FULTON,0.5258220810725955
FIGARD 1,FOLSOM,0.5957535410550822
FIGARD 1,FRANKLN,0.4601455665153237
HERNDN 6,HENTAP2,0.5768875523394744
HERNDN 6,HENTAP1,0.6175855650883401
HERNDN 6,HAAS,0.4888446420345184
HERNDN 6,HERNDON,0.9978718633833072
HERNDN 6,HIGHWINDS,0.4302395145813332
HERNDN 6,HRIDGE,0.4690551401588919
HERNDN 6,HYATT2,0.5451585907602354
HERNDN 6,HURLEY S,0.522985032957616
HERNDN 6,HEDGE,0.6025199755694339
HERNDN 6,HPH2_2,0.33208970048084463
HERNDN 6,HPH1_1,0.3326529425980281
GATES  6,GATES F,0.7349111284177023
GATES  6,GATES E,0.7187011227505523
GATES  6,GATES D,0.7338934462940042
GATES  6,GREGG,0.5746997706991954
GATES  6,GATEWAY,0.45633848733345284
GATES  6,GEYSR20,0.4565897253787879
GATES  6,GEYSR13,0.4550185310350855
GATES  6,G13TT1_8,0.5267214569841877
GATES  6,G13TT1_9,0.5216528743454494
GATES  6,G9CRT111,0.4638036558952808
GATES  6,GEYSR16,0.4521593276515152
GATES  6,G16T0_2,0.5755252882890948
GATES  6,GEYSR14,0.41735052633583664
GATES  6,GEYSR18,0.417300165719697
GATES  6,GEYSR12,0.4181709430151941
GATES  6,G14CRT15,0.43674743463714377
GATES  6,G9CRT2_9,0.43755126283209084
GATES  6,GOLDHILL,0.5142485142643595
GATES  6,GOOSEHAVEN,0.29845363869428937
GATES  6,GHVNCRDJCT,0.3607755380776634
MCCALL 6,MIDWAY-R13,0.43048482923146475
MCCALL 6,MIDWAY-R12,0.43248482923146475
MCCALL 6,MIDWAY-R11,0.4656848292314648
MCCALL 6,MIDWAY-F,0.5105050739750397
MCCALL 6,MIDWAY-E,0.5026341932675704
MCCALL 6,MIDWAY-DBAAH,0.522909578331894
MCCALL 6,MIDWAY-DDBSB,0.4484172519641828
MCCALL 6,MORROBAY,0.5541936822753453
MCCALL 6,MUSTANGSS,0.5772671660323735
MCCALL 6,MC CALL,0.9896061963114593
MCCALL 6,MOSSLNSW,0.5682743810561925
MCCALL 6,METCALF,0.5990768443752365
