CRR Buses,WECC Buses,Similarity
TON    3,MOHAVE,0.38840724883260935
TON    3,PERKINS,0.4694789776773328
TON    3,JOJOBA,0.1713014600711925
TON    3,DELANEY,0.3774756277932868
TON    3,mid_81999,0.3445499091521376
TON    3,BROADVIEW B,0.30664596078899203
TON    3,mid_81817,0.32917729149719643
TON    3,mid_97940,0.15468608061493472
TON    3,PAUL,0.2721371223696539
TON    3,PERK PS1,0.19917507818549635
TON    3,IV BK81 MP,0.3220236174426208
TON    3,COPPMTN3,0.6449045499858052
TON    3,mid_81832,0.2891421729680116
TON    3,GND_COULE_19,0.3798173567650643
TON    3,JOHNDAY_PH1,0.3349991254463369
TON    3,SUNCREST,0.2920853587894824
TON    3,LENZ CB1,0.31824596398031113
TON    3,HTHFIELD1,0.31772730529644916
TON    3,mid_81973,0.19280976314726136
TON    3,mid_81771,0.20037691896268423
TON    3,MORGAN,0.45724356334243843
TON    3,TOLUCA,0.43009602378322453
TON    3,WAUTOMA,0.37576965099257364
TON    3,SEL 500,0.18434859393433908
TON    3,LENZIE,0.42700737561484614
TON    3,ARLINTON,0.6047412345704245
TON    3,ECHOLAKE,0.27341534858301564
TON    3,CHEF_JO_PH5,0.3746229762438724
TON    3,mid_81818,0.32917729149719643
TON    3,SBK 500,0.25104825191711216
TON    3,MIDWAY,0.24455345918955917
TON    3,mid_81853,0.3742029836725748
TON    3,AVSOLAR,0.25595456790375787
TON    3,SCHULTZ,0.23963979358606474
TON    3,ROUND MT,0.3947486756448636
TON    3,ROUNDB_STR,0.13481907453824626
TON    3,BROADVIEW,0.2661784940166603
TON    3,PCN 500,0.3251034214779661
TON    3,Q227,0.2149703109266999
TON    3,AMC 5C1I,0.3244361960332663
TON    3,SKA 500,0.29125855076810736
TON    3,HERMCALP,0.10131238790069659
TON    3,CUSTER,0.4694116172149434
TON    3,KDY 5C2G,0.4021567770071544
TON    3,PINAL_C,0.5041630885157227
TON    3,DIABLOCNYNSS,0.334979827383604
TON    3,mid_81752,0.34379981454645103
TON    3,mid_81806,0.21416019260684507
TON    3,RD MT 1M,0.28545081936468397
TON    3,TORTOLITA,0.40035658206137326
TON    3,VINCENT,0.23655342871106866
TON    3,VAS 500,0.17467009519471693
TON    3,ALVEY,0.26002286085593607
TON    3,LOW_GRN_PH1,0.3309785213109941
TON    3,NAVAJO,0.2912620453970547
TON    3,JOHNDAY_PH2,0.3349991254463369
TON    3,LAUGHLIN2,0.2838773211269672
TON    3,mid_81794,0.3463959397640103
TON    3,MOAPA,0.30548668488743785
TON    3,KNIGHT,0.3093595110228694
TON    3,SYA 5C1M,0.26147965309579363
TON    3,mid_81862,0.38643197282674996
TON    3,mid_81793,0.3463959397640103
TON    3,PALOVRDE,0.20680115169318242
TON    3,BIG_HAN_STA#,0.5941030289407229
TON    3,ADL PF BUS 2,0.3138085237832245
TON    3,TCY MP1,0.32925114883730844
TON    3,HOT SPR,0.3260817843008177
TON    3,mid_81791,0.14550300236082597
TON    3,MAPLEVLY_VL,0.24474733398410684
TON    3,HA CC,0.3682613283618338
TON    3,ANTELOPE,0.37604090302526105
TON    3,BROWNING,0.4628271309153328
TON    3,SACJWA#,0.2946673604873601
TON    3,mid_81719,0.11246283842004504
TON    3,MIRA81X2,0.3681213416969656
TON    3,ALLSTON,0.7730272792097486
TON    3,GENESEE4,0.49441766962508293
TON    3,MARKETPL,0.3636388710337525
TON    3,ASHE,0.1858057047915726
TON    3,mid_81913,0.26075265851495283
TON    3,mid_81894,0.4280937338790951
TON    3,mid_81879,0.2131561305817028
TON    3,ING 500,0.17635298107711664
TON    3,mid_81969,0.21921235366562072
TON    3,LOW GRAN,0.40764046989045977
TON    3,ADELANTX,0.3838085237832245
TON    3,DEVERS,0.4189463857374037
TON    3,SYA 5C2N,0.3261972287892495
TON    3,mid_81838,0.30339524234404297
TON    3,mid_97941,0.15468608061493472
TON    3,MIRALOMA,0.24185694392480775
TON    3,SNOKING#,0.4388439453162875
TON    3,TESLA,0.3336818549802043
TON    3,SYA 5C2M,0.2614669438552428
TON    3,H ALLEN,0.2804661702058826
TON    3,MSA 500,0.3437924063364195
TON    3,mid_81722,0.3543998905586997
TON    3,SNCRSMP2,0.21643031212073682
TON    3,TAFT,0.47091784159083516
TON    3,BIG EDDY,0.17777079782256475
TON    3,ADELSVC,0.3138085237832245
TON    3,HANFORD,0.20336908100085238
TON    3,AMC 5C1N,0.3289419196604632
TON    3,SNCRSMP1,0.21643031212073682
TON    3,IV BK82 MP,0.3220236174426208
TON    3,KEEPHIL2,0.3562168575347786
TON    3,LIT GOOS,0.3695463674506563
TON    3,LOSBANOS,0.2556403456644021
TON    3,SACJAWEA,0.16468088819745635
TON    3,RYC 5C3N,0.31097109439462584
TON    3,MIDPOINT,0.1672100873022501
TON    3,mid_99982,0.0982632379502674
TON    3,GND_COULE_22,0.38048705373476127
TON    3,mid_81923,0.20258459322447217
TON    3,AMC 5C2M,0.34607266028453415
TON    3,SNOKING,0.23068305019924093
TON    3,mid_81922,0.20258459322447217
TON    3,mid_81790,0.14550300236082597
TON    3,MIGUELMP,0.10106135881377759
TON    3,IEEC,0.22630425573282992
TON    3,RAVER,0.1788174773909596
TON    3,ROBINSON,0.18954098376624898
TON    3,MOENKOPI,0.46199888606888806
TON    3,GUI 5C1N,0.3409045062221545
TON    3,WSN 500,0.2573193548919624
TON    3,LOW_MON_PH1,0.4707145826835877
TON    3,CKY 500,0.22970120490588866
TON    3,GMS 500,0.2681677962914958
TON    3,AEOLUS,0.057549678528156734
TON    3,IMPRLVLY,0.3146330412328999
TON    3,DALLASES,0.1708391159528191
TON    3,VIC KDUM,0.33343861028078653
TON    3,NEXTERA 500,0.37565562371837635
TON    3,DWORSHAK_PH,0.16402226607339243
TON    3,WIRLWIND,0.3259621156130615
TON    3,RUDD,0.417161436918595
TON    3,MLS 5C2K,0.3155217131078197
TON    3,CENTRLIA_P2,0.5391030289407229
TON    3,CRK 5C1K,0.31115182817213666
TON    3,BROADVIEW A,0.3063931830112143
TON    3,KDY 5C1W,0.2735268815750818
TON    3,LANE,0.532212934203374
TON    3,HDWSH,0.20746552290469325
TON    3,HTHFIELD2,0.19779943613558446
TON    3,ADL PF BUS 1,0.3138085237832245
TON    3,LAUGHLIN1,0.2838773211269672
TON    3,mid_81863,0.38643197282674996
TON    3,MEAD,0.2486494327522111
TON    3,AMC 5C2N,0.3276173399434774
TON    3,KDS 500,0.3691070097225495
TON    3,GND_COULE_23,0.38048705373476127
TON    3,IV BK80 MP,0.3220236174426208
TON    3,MONROE,0.41578880223605497
TON    3,PEARL,0.27601086556887483
TON    3,ELLERSLI1,0.3386091229143244
TON    3,GLN 500,0.34044812435258087
TON    3,HAE SVCL,0.4018483146141472
TON    3,HARQUAHA,0.25595456790375787
TON    3,AGUACAL1,0.21932675525588732
TON    3,ELDORDO,0.23151096542914898
TON    3,SAGUARO,0.2617740576657106
TON    3,KEEPHIL3,0.1858494124472877
TON    3,mid_81998,0.3445499091521376
TON    3,MKTPSVC,0.33694204998580524
TON    3,mid_81792,0.3463959397640103
TON    3,PERK PS2,0.19917507818549635
TON    3,COVINGT5,0.5044468102924212
TON    3,SANTIAM,0.44520043420337396
TON    3,CRK 5C1C,0.36098299360904806
TON    3,GRIZZLY,0.2351076587007043
TON    3,ECO,0.3738970787027276
TON    3,CHUKAR,0.25595456790375787
TON    3,OCOTILLO 1,0.2715447377329433
TON    3,SLATT,0.24831364236928613
TON    3,TABLE MTN5M,0.5790895782096757
TON    3,OSTRNDER,0.6337976844649496
TON    3,LENZ CB2,0.34339969146800553
TON    3,KDY 5C3W,0.25978860350358485
TON    3,RINALDI2,0.40130852378322446
TON    3,JOHNDAY_PH3,0.3349991254463369
TON    3,MESQUIT2,0.25595456790375787
TON    3,GND_COULE_21,0.3790294779771855
TON    3,MLS 5C3W,0.28162919436619577
TON    3,DWORSHAK,0.28204123845341994
TON    3,OLYMPIA,0.49162177894072295
TON    3,CHP 5C1C,0.3655602281068519
TON    3,mid_81795,0.3463959397640103
TON    3,FOURCORN,0.17458816937548244
TON    3,mid_81855,0.3742029836725748
TON    3,SUNNYB1,0.4683199339231805
TON    3,TCY MP2,0.32925114883730844
TON    3,mid_81943,0.18621818685965355
TON    3,MESQUIT1,0.25595456790375787
TON    3,ADELANTO,0.30502249610050813
TON    3,ADL PF BUS 4,0.2681129377127535
TON    3,MLS 5C3K,0.3171248522821586
TON    3,mid_99780,0.20981665991868104
TON    3,ANPP_Q09_M,0.21291623264837384
TON    3,mid_81970,0.21921235366562072
TON    3,COYOTE,0.34199685307023303
TON    3,THICKWD1,0.17047836412248185
TON    3,L.BANS M,0.4071684333821509
TON    3,N.GILA,0.3104916698731122
TON    3,CBN 500,0.39989269464704824
TON    3,REDBLUFF,0.4133880743928737
TON    3,TABLE MTN,0.68164618296059
TON    3,mid_81831,0.2891421729680116
TON    3,TACOMA,0.553830838070199
TON    3,TRACY,0.33190330731703344
TON    3,MLS 5C1W,0.28033896926058166
TON    3,SATSOP,0.5876530289407229
TON    3,mid_81807,0.21416019260684507
TON    3,MCNARY,0.2573186408060545
TON    3,MALIN,0.3944808575380494
TON    3,mid_81720,0.11307221342004505
TON    3,mid_81753,0.34379981454645103
TON    3,MOSSLAND,0.3965190604457703
TON    3,GATES,0.37942115312740576
TON    3,HASSYAMP,0.15171369901219
TON    3,GARRISON,0.43523968351038955
TON    3,GUI 5C1K,0.31759840671452466
TON    3,RYC 5C3M,0.3445093454653763
TON    3,mid_81944,0.18621818685965355
TON    3,MLS 5C2W,0.28033896926058166
TON    3,mid_81839,0.30339524234404297
TON    3,mid_81718,0.11215815092004504
TON    3,PNPKAPS,0.28815599563588196
TON    3,REV 500,0.3658457762921923
TON    3,KLY 500,0.16830802620689056
TON    3,LIT_GOS_PH1,0.3756706446529388
TON    3,TROUTDAL,0.2963675080695447
TON    3,CHIEF_JO,0.18630862915829127
TON    3,VICTORVL,0.21113505727275614
TON    3,VALLEYSC,0.43092141254280025
TON    3,CHEF_JO_PH6,0.3746229762438724
TON    3,JOHNDAY_PH4,0.3349991254463369
TON    3,SYA 5C1N,0.32619822641833895
TON    3,CBK 500,0.2873652410373127
TON    3,ANTICLIN,0.4155121785281567
TON    3,KDY 5C1G,0.4021568724756054
TON    3,BDVWSOLR 2,0.3708645136976267
TON    3,HRTLAND,0.7182135827022322
TON    3,OCOTILLO,0.47208188609099966
TON    3,mid_81914,0.26075265851495283
TON    3,MARION,0.27266672946784715
TON    3,COLSTRIPGSU3,0.32394312371837636
TON    3,LOW MON,0.275138143750013
TON    3,COVINGT4,0.5044468102924212
TON    3,COLSTRIPGSU4,0.32394312371837636
TON    3,SERRANO,0.41400099970643145
TON    3,COYO M1,0.16287724675258766
TON    3,CARTYM1,0.16679834030817364
TON    3,CEN FERY,0.35164636745065625
ELLERS 2,ADELANTY,0.21453925054391065
ELLERS 2,ECO MP,0.2622656386782565
ELLERS 2,mid_99779,0.28909096418640867
ELLERS 2,NWEST,0.2984621593358014
ELLERS 2,JOHN DAY,0.0646427338189173
ELLERS 2,GRAND_COULEE,0.08717597455506353
ELLERS 2,ALVEY_TIE,0.3421715491940095
ELLERS 2,GND_COULE_24,0.26779784060626494
ELLERS 2,mid_81721,0.23508755768951897
ELLERS 2,mid_81974,0.2988603979345043
ELLERS 2,ADL PF BUS 3,0.26120591721057734
ELLERS 2,TKW 500,0.1567262839125894
ELLERS 2,MDN 500,0.095264785232121
ELLERS 2,DMR 500,0.33420264855682325
ELLERS 2,MLS 5C1K,0.22557528282820677
ELLERS 2,CRYSTAL,0.21873393474707523
ELLERS 2,COLSTRIP 500,0.29882047018520386
ELLERS 2,SUNNYB2,0.26396527845894124
ELLERS 2,HAE SVC,0.1517124555202422
ELLERS 2,RING2DUM,0.18289361030332282
ELLERS 2,NIC 500,0.05778119960576429
ELLERS 2,ACK 500,0.07418266060188998
ELLERS 2,KDY 5C2W,0.1344774194349971
ELLERS 2,CAPTJACK,0.1680826853095213
ELLERS 2,CHP 5C1K,0.17631500376755443
ELLERS 2,MCCULLGH,0.22292971032858971
ELLERS 2,GND_COULE_20,0.26779784060626494
ELLERS 2,LUGO,0.165278161053525
ELLERS 2,mid_81895,0.23396862946075783
ELLERS 2,COLRIVER,0.3654810339710121
ELLERS 2,WESTWING,0.11925912127413973
ELLERS 2,CRSTL N,0.18421737657461187
ELLERS 2,mid_81772,0.2876770619004118
ELLERS 2,SUMMER L,0.3160161668745492
ELLERS 2,BUCKLEY,0.125118423038015
ELLERS 2,SLHWK,0.2576240251926455
ELLERS 2,mid_81896,0.23396862946075783
ELLERS 2,mid_81854,0.24520612312685386
ELLERS 2,MOHAVE,0.21193114383158337
ELLERS 2,PERKINS,0.27691766381706573
ELLERS 2,JOJOBA,0.08873079700249628
ELLERS 2,DELANEY,0.25615526138363126
ELLERS 2,mid_81999,0.23018572844008023
ELLERS 2,BROADVIEW B,0.14322368597223623
ELLERS 2,mid_81817,0.26955230481381937
ELLERS 2,mid_97940,0.18808973080551092
ELLERS 2,PAUL,0.21608685264907465
ELLERS 2,PERK PS1,0.3850108794690952
ELLERS 2,IV BK81 MP,0.279816191477091
ELLERS 2,COPPMTN3,0.2850278874691203
ELLERS 2,mid_81832,0.141705677034315
ELLERS 2,GND_COULE_19,0.26779784060626494
ELLERS 2,JOHNDAY_PH1,0.15988987123225373
ELLERS 2,SUNCREST,0.49291385662226295
ELLERS 2,LENZ CB1,0.36937215933580136
ELLERS 2,HTHFIELD1,0.36288251042122494
ELLERS 2,mid_81973,0.2988603979345043
ELLERS 2,mid_81771,0.2876770619004118
ELLERS 2,MORGAN,0.20209975162678492
ELLERS 2,TOLUCA,0.231660083877244
ELLERS 2,WAUTOMA,0.1291151240714543
ELLERS 2,SEL 500,0.17879490154650485
ELLERS 2,LENZIE,0.24367775782957118
ELLERS 2,ARLINTON,0.19919875626126127
ELLERS 2,ECHOLAKE,0.13493990739386538
ELLERS 2,CHEF_JO_PH5,0.428962394190602
ELLERS 2,mid_81818,0.26955230481381937
ELLERS 2,SBK 500,0.20154786061023805
ELLERS 2,MIDWAY,0.1356312362294472
ELLERS 2,mid_81853,0.24520612312685386
ELLERS 2,AVSOLAR,0.2179120895945946
ELLERS 2,SCHULTZ,0.15307716660804477
ELLERS 2,ROUND MT,0.1968303881649584
ELLERS 2,ROUNDB_STR,0.18770443330115183
ELLERS 2,BROADVIEW,0.13502879382104924
ELLERS 2,PCN 500,0.14391571085411062
ELLERS 2,Q227,0.36314738819054326
ELLERS 2,AMC 5C1I,0.1850771248725856
ELLERS 2,SKA 500,0.2228003009103399
ELLERS 2,HERMCALP,0.17585748844995436
ELLERS 2,CUSTER,0.20358763553683956
ELLERS 2,KDY 5C2G,0.1984453167365095
ELLERS 2,PINAL_C,0.304504951081602
ELLERS 2,DIABLOCNYNSS,0.23545837316561868
ELLERS 2,mid_81752,0.16852626035640167
ELLERS 2,mid_81806,0.3131422801068701
ELLERS 2,RD MT 1M,0.26907262090974493
ELLERS 2,TORTOLITA,0.27783240711884105
ELLERS 2,VINCENT,0.09270629463769761
ELLERS 2,VAS 500,0.17136550332125422
ELLERS 2,ALVEY,0.40419762231490164
ELLERS 2,LOW_GRN_PH1,0.4698073047855717
ELLERS 2,NAVAJO,0.24013603391765972
ELLERS 2,JOHNDAY_PH2,0.15988987123225373
ELLERS 2,LAUGHLIN2,0.40433893898946394
ELLERS 2,mid_81794,0.2100537914409813
ELLERS 2,MOAPA,0.24670031313769122
ELLERS 2,KNIGHT,0.12889024111630976
ELLERS 2,SYA 5C1M,0.29171918611530606
ELLERS 2,mid_81862,0.20176717095689745
ELLERS 2,mid_81793,0.2100537914409813
ELLERS 2,PALOVRDE,0.25712825626197033
ELLERS 2,BIG_HAN_STA#,0.3662519202936919
ELLERS 2,ADL PF BUS 2,0.26120591721057734
ELLERS 2,TCY MP1,0.2779440916743317
ELLERS 2,HOT SPR,0.31943683903845366
ELLERS 2,mid_81791,0.21871726492883528
ELLERS 2,MAPLEVLY_VL,0.4341454744269065
ELLERS 2,HA CC,0.18829809926671962
ELLERS 2,ANTELOPE,0.1622360156159708
ELLERS 2,BROWNING,0.27196978608684935
ELLERS 2,SACJWA#,0.16273618564388814
ELLERS 2,mid_81719,0.12331418029677325
ELLERS 2,MIRA81X2,0.27470694782258254
ELLERS 2,ALLSTON,0.3437167420162972
ELLERS 2,GENESEE4,0.3634146769617024
ELLERS 2,MARKETPL,0.15577794923851965
ELLERS 2,ASHE,0.10162678692999665
ELLERS 2,mid_81913,0.2739354100045055
ELLERS 2,mid_81894,0.23396862946075783
ELLERS 2,mid_81879,0.3057948118956529
ELLERS 2,ING 500,0.09295219391069166
ELLERS 2,mid_81969,0.33610226136962557
ELLERS 2,LOW GRAN,0.3405920131852545
ELLERS 2,ADELANTX,0.21453925054391065
ELLERS 2,DEVERS,0.42369971044667515
ELLERS 2,SYA 5C2N,0.158680295960077
ELLERS 2,mid_81838,0.28161609791574904
ELLERS 2,mid_97941,0.18808973080551092
ELLERS 2,MIRALOMA,0.12859863713948075
ELLERS 2,SNOKING#,0.19343973280719798
ELLERS 2,TESLA,0.11821751465912776
ELLERS 2,SYA 5C2M,0.2774883441140183
ELLERS 2,H ALLEN,0.18240844682507074
ELLERS 2,MSA 500,0.2806571088129197
ELLERS 2,mid_81722,0.23508755768951897
ELLERS 2,SNCRSMP2,0.3593107654838624
ELLERS 2,TAFT,0.18887602168802983
ELLERS 2,BIG EDDY,0.0951248849584635
ELLERS 2,ADELSVC,0.21453925054391065
ELLERS 2,HANFORD,0.14224315556912637
ELLERS 2,AMC 5C1N,0.11722112719362845
ELLERS 2,SNCRSMP1,0.3593107654838624
ELLERS 2,IV BK82 MP,0.279816191477091
ELLERS 2,KEEPHIL2,0.22672320926553216
ELLERS 2,LIT GOOS,0.3307650930006364
ELLERS 2,LOSBANOS,0.2404848874602586
ELLERS 2,SACJAWEA,0.265866966491948
ELLERS 2,RYC 5C3N,0.12582287761415992
ELLERS 2,MIDPOINT,0.16398856780496668
ELLERS 2,mid_99982,0.14260354711065037
ELLERS 2,GND_COULE_22,0.26779784060626494
ELLERS 2,mid_81923,0.3106573593611896
ELLERS 2,AMC 5C2M,0.18473970168970089
ELLERS 2,SNOKING,0.25205655558410817
ELLERS 2,mid_81922,0.3106573593611896
ELLERS 2,mid_81790,0.21871726492883528
ELLERS 2,MIGUELMP,0.28979413358176526
ELLERS 2,IEEC,0.38803787150704083
ELLERS 2,RAVER,0.1746597345850298
ELLERS 2,ROBINSON,0.25696191474455443
ELLERS 2,MOENKOPI,0.20088278637082999
ELLERS 2,GUI 5C1N,0.12554468797338186
ELLERS 2,WSN 500,0.06809719132300016
ELLERS 2,LOW_MON_PH1,0.31905300658892144
ELLERS 2,CKY 500,0.12072319300807481
ELLERS 2,GMS 500,0.2849525442717705
ELLERS 2,AEOLUS,0.45407029341252875
ELLERS 2,IMPRLVLY,0.22327152641209058
ELLERS 2,DALLASES,0.4932663091887729
ELLERS 2,VIC KDUM,0.22045152634457318
ELLERS 2,NEXTERA 500,0.3135488680020607
ELLERS 2,DWORSHAK_PH,0.3617650304889258
ELLERS 2,WIRLWIND,0.2080896554403833
ELLERS 2,RUDD,0.23615470310914266
ELLERS 2,MLS 5C2K,0.22557528282820677
ELLERS 2,CENTRLIA_P2,0.321001920293692
ELLERS 2,CRK 5C1K,0.15933436392796374
ELLERS 2,BROADVIEW A,0.14322368597223623
ELLERS 2,KDY 5C1W,0.13446085042651396
ELLERS 2,LANE,0.3363790763465777
ELLERS 2,HDWSH,0.17546437321193098
ELLERS 2,HTHFIELD2,0.29723251090178765
ELLERS 2,ADL PF BUS 1,0.26120591721057734
ELLERS 2,LAUGHLIN1,0.40433893898946394
ELLERS 2,mid_81863,0.20176717095689745
ELLERS 2,MEAD,0.1148314434167953
ELLERS 2,AMC 5C2N,0.12383167141131553
ELLERS 2,KDS 500,0.263377448187994
ELLERS 2,GND_COULE_23,0.26779784060626494
ELLERS 2,IV BK80 MP,0.279816191477091
ELLERS 2,MONROE,0.25143355874656514
ELLERS 2,PEARL,0.2386238645573931
ELLERS 2,ELLERSLI1,0.7508832092655322
ELLERS 2,GLN 500,0.19527158766193264
ELLERS 2,HAE SVCL,0.20144050478375478
ELLERS 2,HARQUAHA,0.12889542292792794
ELLERS 2,AGUACAL1,0.35935572152387657
ELLERS 2,ELDORDO,0.2962746359497457
ELLERS 2,SAGUARO,0.35964837725627286
ELLERS 2,KEEPHIL3,0.31823959456869183
ELLERS 2,mid_81998,0.23018572844008023
ELLERS 2,MKTPSVC,0.3328612208024536
ELLERS 2,mid_81792,0.2100537914409813
ELLERS 2,PERK PS2,0.3850108794690952
ELLERS 2,COVINGT5,0.2190231709281732
ELLERS 2,SANTIAM,0.24996240967991107
ELLERS 2,CRK 5C1C,0.22305606635568034
ELLERS 2,GRIZZLY,0.12834747651825862
ELLERS 2,ECO,0.2089702094022335
ELLERS 2,CHUKAR,0.1304120895945946
ELLERS 2,OCOTILLO 1,0.29594146516714676
ELLERS 2,SLATT,0.17615891306787101
ELLERS 2,TABLE MTN5M,0.3157538001813508
ELLERS 2,OSTRNDER,0.21324764730126988
ELLERS 2,LENZ CB2,0.36937215933580136
ELLERS 2,KDY 5C3W,0.12445500626081397
ELLERS 2,RINALDI2,0.144160083877244
ELLERS 2,JOHNDAY_PH3,0.15988987123225373
ELLERS 2,MESQUIT2,0.1304120895945946
ELLERS 2,GND_COULE_21,0.26779784060626494
ELLERS 2,MLS 5C3W,0.20600360081001426
ELLERS 2,DWORSHAK,0.4723696735419318
ELLERS 2,OLYMPIA,0.358501920293692
ELLERS 2,CHP 5C1C,0.23036360940094297
ELLERS 2,mid_81795,0.2100537914409813
ELLERS 2,FOURCORN,0.21254228809550046
ELLERS 2,mid_81855,0.24520612312685386
ELLERS 2,SUNNYB1,0.2162096253542964
ELLERS 2,TCY MP2,0.2779440916743317
ELLERS 2,mid_81943,0.27786577614386787
ELLERS 2,MESQUIT1,0.1304120895945946
ELLERS 2,ADELANTO,0.19094008322949407
ELLERS 2,ADL PF BUS 4,0.26120591721057734
ELLERS 2,MLS 5C3K,0.22631071651847726
ELLERS 2,mid_99780,0.28909096418640867
ELLERS 2,ANPP_Q09_M,0.24244006574654642
ELLERS 2,mid_81970,0.33610226136962557
ELLERS 2,COYOTE,0.18859263922818292
ELLERS 2,THICKWD1,0.16013138191264104
ELLERS 2,L.BANS M,0.3619401491928028
ELLERS 2,N.GILA,0.2613305814017313
ELLERS 2,CBN 500,0.14483404038447167
ELLERS 2,REDBLUFF,0.28381436730434545
ELLERS 2,TABLE MTN,0.25034427412134064
ELLERS 2,mid_81831,0.141705677034315
ELLERS 2,TACOMA,0.2190231709281732
ELLERS 2,TRACY,0.1325140318171456
ELLERS 2,MLS 5C1W,0.2044484162301268
ELLERS 2,SATSOP,0.27100192029369197
ELLERS 2,mid_81807,0.3131422801068701
ELLERS 2,MCNARY,0.1702417172200121
ELLERS 2,MALIN,0.23435438901433442
ELLERS 2,mid_81720,0.12336299328070881
ELLERS 2,mid_81753,0.16852626035640167
ELLERS 2,MOSSLAND,0.2593010212872872
ELLERS 2,GATES,0.23265897680984327
ELLERS 2,HASSYAMP,0.07597370861413712
ELLERS 2,GARRISON,0.3273251448410014
ELLERS 2,GUI 5C1K,0.1791526676654962
ELLERS 2,RYC 5C3M,0.1851706618544589
ELLERS 2,mid_81944,0.27786577614386787
ELLERS 2,MLS 5C2W,0.2044484162301268
ELLERS 2,mid_81839,0.28161609791574904
ELLERS 2,mid_81718,0.12327944063847282
ELLERS 2,PNPKAPS,0.4827246044865038
ELLERS 2,REV 500,0.2751781254870658
ELLERS 2,KLY 500,0.17306640555551372
ELLERS 2,LIT_GOS_PH1,0.3811525425779805
ELLERS 2,TROUTDAL,0.380580061639072
ELLERS 2,CHIEF_JO,0.10539571409664941
ELLERS 2,VICTORVL,0.13413966240153444
ELLERS 2,VALLEYSC,0.4178497104466752
ELLERS 2,CHEF_JO_PH6,0.428962394190602
ELLERS 2,JOHNDAY_PH4,0.15988987123225373
ELLERS 2,SYA 5C1N,0.12584357617322028
ELLERS 2,CBK 500,0.13481860329570328
ELLERS 2,ANTICLIN,0.11165362674586211
ELLERS 2,KDY 5C1G,0.1984455373563776
ELLERS 2,BDVWSOLR 2,0.23327293530098597
ELLERS 2,HRTLAND,0.37330934656980774
ELLERS 2,OCOTILLO,0.2056270511895325
ELLERS 2,mid_81914,0.2739354100045055
ELLERS 2,MARION,0.17237743895432817
ELLERS 2,COLSTRIPGSU3,0.44252386800206067
ELLERS 2,LOW MON,0.19281280436953208
ELLERS 2,COVINGT4,0.2190231709281732
ELLERS 2,COLSTRIPGSU4,0.44252386800206067
ELLERS 2,SERRANO,0.2585652759036278
ELLERS 2,COYO M1,0.2413803288204794
ELLERS 2,CARTYM1,0.1716807528447864
ELLERS 2,CEN FERY,0.22576509300063635
AEOLUS 2,ADELANTY,0.11080643201356177
AEOLUS 2,ECO MP,0.1270361550330601
AEOLUS 2,mid_99779,0.11915387121582709
AEOLUS 2,NWEST,0.17259167004773246
AEOLUS 2,JOHN DAY,0.016566454902772504
AEOLUS 2,GRAND_COULEE,0.022993056485305387
AEOLUS 2,ALVEY_TIE,0.19396668122391025
AEOLUS 2,GND_COULE_24,0.15049183218885517
AEOLUS 2,mid_81721,0.058908489548178525
AEOLUS 2,mid_81974,0.1155737199761128
AEOLUS 2,ADL PF BUS 3,0.3908064320135618
AEOLUS 2,TKW 500,0.051500103168351456
AEOLUS 2,MDN 500,0.021501073945292742
AEOLUS 2,DMR 500,0.055920906862948976
AEOLUS 2,MLS 5C1K,0.3926963366572437
AEOLUS 2,CRYSTAL,0.10408775197431808
AEOLUS 2,COLSTRIP 500,0.4077339674125004
AEOLUS 2,SUNNYB2,0.07003579663848111
AEOLUS 2,HAE SVC,0.12485097077227224
AEOLUS 2,RING2DUM,0.1849373289576413
AEOLUS 2,NIC 500,0.015537208741880772
AEOLUS 2,ACK 500,0.020068894624929327
AEOLUS 2,KDY 5C2W,0.03885795454434094
AEOLUS 2,CAPTJACK,0.03857869011020386
AEOLUS 2,CHP 5C1K,0.042696336657243684
AEOLUS 2,MCCULLGH,0.08119206519854966
AEOLUS 2,GND_COULE_20,0.15049183218885517
AEOLUS 2,LUGO,0.19395232602070422
AEOLUS 2,mid_81895,0.05644031910639344
AEOLUS 2,COLRIVER,0.11733318510374752
AEOLUS 2,WESTWING,0.08263518459108889
AEOLUS 2,CRSTL N,0.0882141099511511
AEOLUS 2,mid_81772,0.11400083763401905
AEOLUS 2,SUMMER L,0.06266767855389323
AEOLUS 2,BUCKLEY,0.10313290980554499
AEOLUS 2,SLHWK,0.11980129436302964
AEOLUS 2,mid_81896,0.05644031910639344
AEOLUS 2,mid_81854,0.06381528823612592
AEOLUS 2,MOHAVE,0.056786391180166776
AEOLUS 2,PERKINS,0.11674860911410231
AEOLUS 2,JOJOBA,0.02218845294618561
AEOLUS 2,DELANEY,0.12301926402778651
AEOLUS 2,mid_81999,0.06880763871404341
AEOLUS 2,BROADVIEW B,0.044124590755566954
AEOLUS 2,mid_81817,0.07548954606710427
AEOLUS 2,mid_97940,0.10486257773478755
AEOLUS 2,PAUL,0.030965585078046937
AEOLUS 2,PERK PS1,0.16220174935507806
AEOLUS 2,IV BK81 MP,0.11631026992470225
AEOLUS 2,COPPMTN3,0.08804076377786134
AEOLUS 2,mid_81832,0.042804940974680364
AEOLUS 2,GND_COULE_19,0.15049183218885517
AEOLUS 2,JOHNDAY_PH1,0.043229296407393335
AEOLUS 2,SUNCREST,0.17304301454036555
AEOLUS 2,LENZ CB1,0.15509167004773244
AEOLUS 2,HTHFIELD1,0.14721113022312549
