Operations_Name,DeviceType,Direction,Flow,Limit,Description,Contingency,CalendarPeriod,TimeOfUse,ShadowPrice
BAY_SARG,Line,From - To,40.5,40.5,Hard Constraint,DSTPRED5,OCT_2021,PeakWE,39946.47
ALO_WAR,Line,From - To,40.5,40.5,Hard Constraint,SL_4VIC8,OCT_2021,PeakWD,1143.16
ALO_WAR,Line,From - To,40.5,40.5,Hard Constraint,XRA3Y89,OCT_2021,PeakWD,2495.16
ALO_WAR,Line,From - To,40.5,40.5,Hard Constraint,XRA3Y89,OCT_2021,PeakWE,881.89
VICTO_WARBU_1A,Line,To - From,-113.2,113.2,Hard Constraint,SGRILON5,OCT_2021,PeakWD,1146.62
VICTO_WARBU_1A,Line,To - From,-111.0,111.0,Hard Constraint,SGRILON5,OCT_2021,PeakWE,9.57
LOOP_VICTORIA,Line,To - From,-155.7,155.7,Hard Constraint,SCOLPAW5,OCT_2021,Off-peak,122.63
LOOP_VICTORIA,Line,To - From,-155.7,155.7,Hard Constraint,SCOLPAW5,OCT_2021,PeakWD,405.94
LOOP_VICTORIA,Line,To - From,-155.7,155.7,Hard Constraint,SCOLPAW5,OCT_2021,PeakWE,279.02
BURNS_RIOHONDO,Line,To - From,-162.9,162.9,Hard Constraint,XNED258,OCT_2021,Off-peak,1883.82
BURNS_RIOHONDO,Line,To - From,-162.9,162.9,Hard Constraint,XNED258,OCT_2021,PeakWD,22898.56
BURNS_RIOHONDO,Line,To - From,-162.9,162.9,Hard Constraint,XNED258,OCT_2021,PeakWE,7846.96
RIOHND_ERIOHND,Line,To - From,-162.9,162.9,Hard Constraint,SLAULA_8,OCT_2021,Off-peak,7.4
RIOHND_ERIOHND,Line,From - To,162.9,162.9,Hard Constraint,SMARLAU8,OCT_2021,Off-peak,19.69
RIOHND_ERIOHND,Line,From - To,162.9,162.9,Hard Constraint,SMV_PAR8,OCT_2021,Off-peak,70.6
RIOHND_ERIOHND,Line,From - To,162.9,162.9,Hard Constraint,SRIOKEL8,OCT_2021,Off-peak,23.37
RIOHND_ERIOHND,Line,To - From,-162.9,162.9,Hard Constraint,SMA2P_I8,OCT_2021,PeakWD,45.9
RIOHND_ERIOHND,Line,From - To,162.9,162.9,Hard Constraint,SMV_PAR8,OCT_2021,PeakWD,186.38
RIOHND_ERIOHND,Line,From - To,162.9,162.9,Hard Constraint,SMV_PAR8,OCT_2021,PeakWE,85.02
FALCON_FALCNS1,Line,To - From,-69.3,69.3,Hard Constraint,SFALFA28,OCT_2021,PeakWE,42.02
BIG_FO_MOORE1,Line,From - To,109.8,109.8,Hard Constraint,SHONMOO8,OCT_2021,PeakWE,10.81
LPLMK_LPLNE,Line,From - To,195.9,195.9,Hard Constraint,SBWDDBM5,OCT_2021,Off-peak,219.75
LPLMK_LPLNE,Line,From - To,195.9,195.9,Hard Constraint,SBWDDBM5,OCT_2021,PeakWD,8.92
LPLNW_LPLMD,Line,From - To,195.9,195.9,Hard Constraint,SBWDDBM5,OCT_2021,Off-peak,825.92
STPWAP39,Line,From - To,1155.6,1155.6,Hard Constraint,DWAPHLJ5,OCT_2021,PeakWD,41.61
LPLHY_LPLDB,Line,To - From,-195.9,195.9,Hard Constraint,SDBMFID5,OCT_2021,Off-peak,90.91
PR_LA,Line,From - To,233.1,233.1,Hard Constraint,SWATLO28,OCT_2021,Off-peak,110.42
PR_LA,Line,From - To,233.1,233.1,Hard Constraint,SWATLO28,OCT_2021,PeakWD,681.53
PR_LA,Line,From - To,233.1,233.1,Hard Constraint,SWATLO28,OCT_2021,PeakWE,169.0
KINGNE_KINGTA2,Line,To - From,-82.8,82.8,Hard Constraint,DODEMOS5,OCT_2021,Off-peak,2.48
KINGNE_KINGTA2,Line,To - From,-82.8,82.8,Hard Constraint,,OCT_2021,PeakWD,6.52
KINGNE_KINGTA2,Line,To - From,-82.8,82.8,Hard Constraint,,OCT_2021,PeakWE,6.4
ROBB_KINGTA2,Line,From - To,119.7,119.7,Hard Constraint,SCARFRI8,OCT_2021,PeakWD,3.26
ROBB_KINGTA2,Line,From - To,119.7,119.7,Hard Constraint,DFRIILL8,OCT_2021,PeakWE,4.8
DSKY1,Line,To - From,-185.4,185.4,Hard Constraint,,OCT_2021,Off-peak,1.56
DSKY1,Line,From - To,185.4,185.4,Hard Constraint,,OCT_2021,Off-peak,1.56
DSKY1,Line,To - From,-185.4,185.4,Hard Constraint,,OCT_2021,PeakWD,2.11
DSKY1,Line,From - To,185.4,185.4,Hard Constraint,,OCT_2021,PeakWD,2.11
DSKY1,Line,To - From,-185.4,185.4,Hard Constraint,,OCT_2021,PeakWE,1.01
DSKY1,Line,From - To,185.4,185.4,Hard Constraint,,OCT_2021,PeakWE,1.01
LINTER_SOLSTI1,Line,From - To,367.2,367.2,Hard Constraint,SLPCPR25,OCT_2021,PeakWD,40.32
LINTER_SOLSTI1,Line,From - To,367.2,367.2,Hard Constraint,SLPCPR25,OCT_2021,PeakWE,1.6
WWRD1_LYNX,Line,To - From,-90.9,90.9,Hard Constraint,,OCT_2021,Off-peak,33.16
WWRD1_LYNX,Line,From - To,90.9,90.9,Hard Constraint,,OCT_2021,Off-peak,14.88
WWRD1_LYNX,Line,To - From,-90.9,90.9,Hard Constraint,,OCT_2021,PeakWD,31.72
WWRD1_LYNX,Line,From - To,90.9,90.9,Hard Constraint,,OCT_2021,PeakWD,31.65
WWRD1_LYNX,Line,To - From,-90.9,90.9,Hard Constraint,DODEMOS5,OCT_2021,PeakWE,12.32
WWRD1_LYNX,Line,From - To,90.9,90.9,Hard Constraint,,OCT_2021,PeakWE,9.6
CARVER_TINSLE1,Line,From - To,135.9,135.9,Hard Constraint,SCOMHA38,OCT_2021,PeakWD,1550.14
AMADEU_FIGARO1,Line,From - To,1075.6,1075.6,Hard Constraint,,OCT_2021,Off-peak,2.72
AMADEU_FIGARO1,Line,From - To,1075.6,1075.6,Hard Constraint,SECRDMT8,OCT_2021,PeakWD,4.18
AMADEU_FIGARO1,Line,From - To,1075.6,1075.6,Hard Constraint,,OCT_2021,PeakWE,2.0
DCTM_OKLA1,Line,To - From,-270.0,270.0,Hard Constraint,XFSH58,OCT_2021,Off-peak,135.49
DCTM_OKLA1,Line,To - From,-270.0,270.0,Hard Constraint,XFSH58,OCT_2021,PeakWD,107.44
DCTM_OKLA1,Line,To - From,-270.0,270.0,Hard Constraint,XFSH58,OCT_2021,PeakWE,28.14
MATA_ROARIN1,Line,From - To,54.0,54.0,Hard Constraint,SPADPAD9,OCT_2021,PeakWE,2.33
DKEC_JATN1,Line,To - From,-31.5,31.5,Hard Constraint,SWOLROT9,OCT_2021,Off-peak,0.49
DKEC_JATN1,Line,To - From,-31.5,31.5,Hard Constraint,SWOLROT9,OCT_2021,PeakWD,159.15
DKEC_JATN1,Line,To - From,-31.5,31.5,Hard Constraint,SWOLROT9,OCT_2021,PeakWE,11.83
6085_C,Line,From - To,176.4,176.4,Hard Constraint,DGRSPKR5,OCT_2021,Off-peak,5785.1
6085_C,Line,From - To,176.4,176.4,Hard Constraint,DGRSPKR5,OCT_2021,PeakWD,6875.63
6085_C,Line,From - To,176.4,176.4,Hard Constraint,DGRSPKR5,OCT_2021,PeakWE,2325.78
ROBY_ROTN1,Line,From - To,34.2,34.2,Hard Constraint,XSPU89,OCT_2021,Off-peak,24.79
ROBY_ROTN1,Line,From - To,34.2,34.2,Hard Constraint,XSPU89,OCT_2021,PeakWD,884.4
ROBY_ROTN1,Line,From - To,34.2,34.2,Hard Constraint,XSPU89,OCT_2021,PeakWE,187.6
BLUF_HRSE_1A,Line,To - From,-208.8,208.8,Hard Constraint,,OCT_2021,PeakWE,1.6
POTOSI_VINSON1,Line,To - From,-79.2,79.2,Hard Constraint,SCISPUT8,OCT_2021,Off-peak,330.46
POTOSI_VINSON1,Line,To - From,-79.2,79.2,Hard Constraint,SCISPUT8,OCT_2021,PeakWD,642.42
POTOSI_VINSON1,Line,To - From,-79.2,79.2,Hard Constraint,SCISPUT8,OCT_2021,PeakWE,281.12
BALLIN_HUMBLT1,Line,From - To,24.3,24.3,Hard Constraint,SCOLBAL8,OCT_2021,PeakWD,95.51
DRSY_SANA_T1,Line,From - To,27.0,27.0,Hard Constraint,DABPAB98,OCT_2021,Off-peak,1297.81
DRSY_SANA_T1,Line,From - To,27.0,27.0,Hard Constraint,DABPAB98,OCT_2021,PeakWE,376.06
TREADW_YELWJC1,Line,To - From,-190.1,190.1,Hard Constraint,DBUCKLN5,OCT_2021,Off-peak,855.4
TREADW_YELWJC1,Line,To - From,-182.3,182.3,Hard Constraint,DBUCKLN5,OCT_2021,PeakWD,1369.75
TREADW_YELWJC1,Line,To - From,-181.2,181.2,Hard Constraint,DBUCKLN5,OCT_2021,PeakWE,657.14
CONCHO_VRBS1,Line,To - From,-27.0,27.0,Hard Constraint,DBWN_AM5,OCT_2021,Off-peak,624.68
CONCHO_SAMATH1,Line,From - To,34.2,34.2,Hard Constraint,SBAKCED5,OCT_2021,Off-peak,955.34
SAPOWE_TREADW1,Line,To - From,-171.9,171.9,Hard Constraint,SCOUVER5,OCT_2021,Off-peak,59.11
SAPOWE_TREADW1,Line,To - From,-171.9,171.9,Hard Constraint,SFIGAMA5,OCT_2021,Off-peak,38.29
SANTIA_SAPOWE1,Line,From - To,164.0,164.0,Hard Constraint,DBUCKLN5,OCT_2021,Off-peak,247.03
BONDRO_SONR1,Line,From - To,39.7,39.7,Hard Constraint,,OCT_2021,Off-peak,12604.53
BONDRO_SONR1,Line,From - To,39.5,39.5,Hard Constraint,,OCT_2021,PeakWD,27350.79
BISON_MIDW1,Line,To - From,-35.2,35.2,Hard Constraint,DFRIILL8,OCT_2021,PeakWD,9961.38
BISON_MIDW1,Line,To - From,-37.0,37.0,Hard Constraint,DFRIILL8,OCT_2021,PeakWE,3568.37
FDR_OZNC,Line,From - To,34.2,34.2,Hard Constraint,SCARFRI8,OCT_2021,PeakWD,3497.55
FDR_OZNC,Line,From - To,34.2,34.2,Hard Constraint,XCAR89,OCT_2021,PeakWE,14359.02
OZNR_OZONA1,Line,To - From,-47.8,47.8,Hard Constraint,SILLFTL8,OCT_2021,PeakWD,16409.97
OZNR_PANDAL1,Line,From - To,48.7,48.7,Hard Constraint,SILLFTL8,OCT_2021,Off-peak,940.8
OZNR_PANDAL1,Line,From - To,53.1,53.1,Hard Constraint,SILLFTL8,OCT_2021,PeakWE,6297.59
620T620,Line,To - From,-458.1,458.1,Hard Constraint,SMCAMC28,OCT_2021,PeakWD,9.18
RIOPEC_WOODW21,Line,From - To,128.7,128.7,Hard Constraint,,OCT_2021,Off-peak,9.92
RIOPEC_WOODW21,Line,From - To,128.7,128.7,Hard Constraint,,OCT_2021,PeakWD,85.01
RIOPEC_WOODW21,Line,From - To,128.7,128.7,Hard Constraint,,OCT_2021,PeakWE,24.44
138_RPP_TWB,Line,To - From,-306.0,306.0,Hard Constraint,STNCTNW8,OCT_2021,PeakWE,1.16
LYNX_RIOPEC1,Line,To - From,-275.4,275.4,Hard Constraint,,OCT_2021,Off-peak,1.56
LYNX_RIOPEC1,Line,To - From,-275.4,275.4,Hard Constraint,,OCT_2021,PeakWD,4.23
LYNX_RIOPEC1,Line,To - From,-275.4,275.4,Hard Constraint,,OCT_2021,PeakWE,4.8
FTST_TOMBST1,Line,From - To,153.0,153.0,Hard Constraint,,OCT_2021,Off-peak,6.93
FTST_TOMBST1,Line,From - To,153.0,153.0,Hard Constraint,,OCT_2021,PeakWD,127.68
FTST_TOMBST1,Line,From - To,153.0,153.0,Hard Constraint,,OCT_2021,PeakWE,56.0
HARGRO_TWINBU1,Line,To - From,-135.9,135.9,Hard Constraint,SBAKCED5,OCT_2021,Off-peak,556.47
ALPINE_BRONCO1,Line,To - From,-54.0,54.0,Hard Constraint,SCOCBAR9,OCT_2021,Off-peak,24.8
ALPINE_BRONCO1,Line,To - From,-54.0,54.0,Hard Constraint,SCOCBAR9,OCT_2021,PeakWD,83.99
ALPINE_BRONCO1,Line,To - From,-54.0,54.0,Hard Constraint,SCOCBAR9,OCT_2021,PeakWE,33.6
LYNX_TOMBST1,Line,To - From,-153.0,153.0,Hard Constraint,,OCT_2021,Off-peak,17.36
LYNX_TOMBST1,Line,To - From,-153.0,153.0,Hard Constraint,,OCT_2021,PeakWD,40.32
LYNX_TOMBST1,Line,To - From,-153.0,153.0,Hard Constraint,,OCT_2021,PeakWE,10.04
BW_KELLAM_RC,Line,To - From,-59.4,59.4,Hard Constraint,,OCT_2021,PeakWD,63.09
BL_WM_RC,Line,From - To,45.0,45.0,Hard Constraint,SRHICRA8,OCT_2021,Off-peak,110.33
BL_WM_RC,Line,From - To,45.0,45.0,Hard Constraint,SRHICRA8,OCT_2021,PeakWD,4997.87
BL_WM_RC,Line,From - To,45.0,45.0,Hard Constraint,SRHICRA8,OCT_2021,PeakWE,1925.88
MYRA_VAL,Line,From - To,227.7,227.7,Hard Constraint,DJACALV8,OCT_2021,Off-peak,200.12
MYRA_VAL,Line,From - To,227.7,227.7,Hard Constraint,DWISALV8,OCT_2021,PeakWD,447.49
MYRA_VAL,Line,From - To,227.7,227.7,Hard Constraint,DWISALV8,OCT_2021,PeakWE,214.72
355T255,Line,From - To,1107.5,1107.5,Hard Constraint,DFPPLOS5,OCT_2021,Off-peak,172.68
355T255,Line,From - To,1053.3,1053.3,Hard Constraint,DFPPLOS5,OCT_2021,PeakWD,774.29
355T255,Line,From - To,1118.6,1118.6,Hard Constraint,DFPPLOS5,OCT_2021,PeakWE,181.14
33T218,Line,To - From,-217.8,217.8,Hard Constraint,DBEEPAL8,OCT_2021,PeakWD,288.99
34T267,Line,To - From,-35.1,35.1,Hard Constraint,XSA3N89,OCT_2021,PeakWE,615.01
39T188,Line,To - From,-430.2,430.2,Hard Constraint,DFER_WI8,OCT_2021,Off-peak,128.67
39T188,Line,To - From,-430.2,430.2,Hard Constraint,DFER_WI8,OCT_2021,PeakWD,240.67
39T188,Line,To - From,-430.2,430.2,Hard Constraint,DFER_WI8,OCT_2021,PeakWE,40.65
51T376,Line,From - To,217.8,217.8,Hard Constraint,DWIRSTA8,OCT_2021,Off-peak,144.72
51T376,Line,From - To,217.8,217.8,Hard Constraint,DWIRSTA8,OCT_2021,PeakWD,698.07
51T376,Line,From - To,217.8,217.8,Hard Constraint,DWIRSTA8,OCT_2021,PeakWE,235.04
167T186,Line,From - To,430.2,430.2,Hard Constraint,SFPPFAY8,OCT_2021,PeakWD,155.53
167T186,Line,From - To,430.2,430.2,Hard Constraint,SFPPFAY8,OCT_2021,PeakWE,87.99
615T615,Line,From - To,217.8,217.8,Hard Constraint,DAUSLOS5,OCT_2021,PeakWD,1222.83
190T152,Line,From - To,212.7,212.7,Hard Constraint,DAUSLOS5,OCT_2021,Off-peak,223.46
190T152,Line,From - To,213.5,213.5,Hard Constraint,DAUSLOS5,OCT_2021,PeakWE,280.63
MCN_MCN,Line,From - To,639.0,639.0,Hard Constraint,DAUSDUN8,OCT_2021,Off-peak,29.5
MCN_MCN,Line,From - To,639.0,639.0,Hard Constraint,DAUSDUN8,OCT_2021,PeakWD,205.76
MCN_MCN,Line,From - To,639.0,639.0,Hard Constraint,DAUSDUN8,OCT_2021,PeakWE,138.46
583T583,Line,From - To,216.0,216.0,Hard Constraint,DCAGCO58,OCT_2021,Off-peak,763.75
458T458,Line,From - To,217.8,217.8,Hard Constraint,DFERGRM8,OCT_2021,PeakWD,331.68
458T458,Line,From - To,217.8,217.8,Hard Constraint,DFERGRM8,OCT_2021,PeakWE,256.58
665T665,Line,From - To,96.3,96.3,Hard Constraint,DODEMOS5,OCT_2021,Off-peak,2.48
665T665,Line,From - To,96.3,96.3,Hard Constraint,,OCT_2021,PeakWE,1.6
DSKY2,Line,To - From,-192.6,192.6,Hard Constraint,,OCT_2021,Off-peak,3.12
DSKY2,Line,From - To,192.6,192.6,Hard Constraint,,OCT_2021,Off-peak,3.12
DSKY2,Line,To - From,-192.6,192.6,Hard Constraint,,OCT_2021,PeakWD,2.11
DSKY2,Line,From - To,192.6,192.6,Hard Constraint,,OCT_2021,PeakWD,4.23
DSKY2,Line,To - From,-192.6,192.6,Hard Constraint,,OCT_2021,PeakWE,1.01
DSKY2,Line,From - To,192.6,192.6,Hard Constraint,,OCT_2021,PeakWE,4.49
634T634,Line,To - From,-195.1,195.1,Hard Constraint,,OCT_2021,Off-peak,1.78
634T634,Line,To - From,-195.1,195.1,Hard Constraint,,OCT_2021,PeakWD,39.69
634T634,Line,To - From,-195.1,195.1,Hard Constraint,,OCT_2021,PeakWE,20.21
639T639,Line,To - From,-195.1,195.1,Hard Constraint,,OCT_2021,Off-peak,1.78
639T639,Line,To - From,-195.1,195.1,Hard Constraint,DFPPLOS5,OCT_2021,PeakWD,3.61
639T639,Line,To - From,-195.1,195.1,Hard Constraint,,OCT_2021,PeakWE,1.33
KNGWTAP_KINGMO,Line,To - From,-153.0,153.0,Hard Constraint,SMDLMOS5,OCT_2021,Off-peak,4.68
KNGWTAP_KINGMO,Line,To - From,-153.0,153.0,Hard Constraint,DMCNMKD8,OCT_2021,PeakWD,4.75
LARDVF_LARDVS1,Line,To - From,-194.4,194.4,Hard Constraint,,OCT_2021,Off-peak,2.48
LARDVF_LARDVS1,Line,To - From,-194.4,194.4,Hard Constraint,,OCT_2021,PeakWD,1.04
LARDVF_LARDVS1,Line,To - From,-194.4,194.4,Hard Constraint,,OCT_2021,PeakWE,1.6
GILA_NBEC8,Line,To - From,-199.8,199.8,Hard Constraint,,OCT_2021,PeakWD,3.36
NLARSW_PILONC1,Line,To - From,-113.5,113.5,Hard Constraint,SLOBSA25,OCT_2021,Off-peak,338.29
568,Line,To - From,-203.4,203.4,Hard Constraint,SWALWLN8,OCT_2021,PeakWD,188.62
568,Line,From - To,203.4,203.4,Hard Constraint,DWLYELM8,OCT_2021,PeakWE,4.46
568,Line,To - From,-203.4,203.4,Hard Constraint,SWALWLN8,OCT_2021,PeakWE,32.6
LARDVN_LASCRU1,Line,To - From,-241.2,241.2,Hard Constraint,SLOBSA25,OCT_2021,Off-peak,1870.06
LARDVN_LASCRU1,Line,To - From,-241.2,241.2,Hard Constraint,SLOBSA25,OCT_2021,PeakWD,5420.65
LARDVN_LASCRU1,Line,To - From,-241.7,241.7,Hard Constraint,SLOBSA25,OCT_2021,PeakWE,3468.93
BLESSI_PAVLOV1,Line,From - To,141.3,141.3,Hard Constraint,DSTPRED5,OCT_2021,Off-peak,864.21
BLESSI_PAVLOV1,Line,From - To,141.3,141.3,Hard Constraint,DSTPRED5,OCT_2021,PeakWD,12812.86
BLESSI_PAVLOV1,Line,From - To,141.3,141.3,Hard Constraint,DSTPRED5,OCT_2021,PeakWE,2228.77
LOLITA_VICTOR1,Line,To - From,-165.6,165.6,Hard Constraint,SFORJOS8,OCT_2021,Off-peak,46.75
LOLITA_VICTOR1,Line,To - From,-165.6,165.6,Hard Constraint,SFORJOS8,OCT_2021,PeakWD,143.07
FORMOS_JOSLIN1,Line,To - From,-199.9,199.9,Hard Constraint,DVICEDN8,OCT_2021,PeakWE,43.36
DUP1,Line,From - To,185.4,185.4,Hard Constraint,SFIGDMT5,OCT_2021,Off-peak,3.12
DUP4,Line,From - To,185.4,185.4,Hard Constraint,SDUPST28,OCT_2021,Off-peak,1.66
DUP4,Line,From - To,185.4,185.4,Hard Constraint,SDUPST28,OCT_2021,PeakWD,3.36
DUP4,Line,From - To,185.4,185.4,Hard Constraint,SDUPST28,OCT_2021,PeakWE,1.51
BIGTRE_V_DUPS1,Line,From - To,141.3,141.3,Hard Constraint,DLONWAR5,OCT_2021,Off-peak,127.7
BIGTRE_V_DUPS1,Line,From - To,141.3,141.3,Hard Constraint,DLONWAR5,OCT_2021,PeakWD,710.46
BIGTRE_V_DUPS1,Line,From - To,141.3,141.3,Hard Constraint,DLONWAR5,OCT_2021,PeakWE,647.55
VICTOR_V_DUPS2,Line,To - From,-194.4,194.4,Hard Constraint,SV_DVI28,OCT_2021,PeakWD,128.65
GREENL_WEAVER1,Line,To - From,-37.0,37.0,Hard Constraint,DVICDUP8,OCT_2021,Off-peak,30.99
GREENL_WEAVER1,Line,To - From,-37.1,37.1,Hard Constraint,DVICDUP8,OCT_2021,PeakWE,405.56
COLETO_VICTOR2,Line,From - To,288.0,288.0,Hard Constraint,SVICCO28,OCT_2021,Off-peak,1005.05
COLETO_VICTOR2,Line,From - To,288.0,288.0,Hard Constraint,SVICCO28,OCT_2021,PeakWD,4582.93
COLETO_VICTOR2,Line,From - To,288.0,288.0,Hard Constraint,SVICCO28,OCT_2021,PeakWE,1768.55
UVALDE_W_BATE1,Line,From - To,109.8,109.8,Hard Constraint,SROSES28,OCT_2021,PeakWD,1145.66
UVALDE_W_BATE1,Line,From - To,109.8,109.8,Hard Constraint,SROSES28,OCT_2021,PeakWE,296.43
HAMILT_MAVERI1,Line,From - To,148.3,148.3,Hard Constraint,SBRAUVA8,OCT_2021,Off-peak,3459.52
HAMILT_MAVERI1,Line,From - To,146.8,146.8,Hard Constraint,SBRAUVA8,OCT_2021,PeakWD,7956.33
HAMILT_MAVERI1,Line,From - To,146.8,146.8,Hard Constraint,SODLBRA8,OCT_2021,PeakWD,1291.59
HAMILT_MAVERI1,Line,From - To,142.0,142.0,Hard Constraint,SBRAUVA8,OCT_2021,PeakWE,4438.3
HAMILT_MAVERI1,Line,From - To,142.0,142.0,Hard Constraint,SODLBRA8,OCT_2021,PeakWE,243.06
HAMILT_MAXWEL1,Line,To - From,-138.0,138.0,Hard Constraint,DBUCBWN5,OCT_2021,Off-peak,137.75
HAMILT_MAXWEL1,Line,To - From,-136.8,136.8,Hard Constraint,SCOMHA38,OCT_2021,PeakWD,531.32
HAMILT_MAXWEL1,Line,To - From,-136.8,136.8,Hard Constraint,SCOMHA38,OCT_2021,PeakWE,352.89
ASHERT_CATARI1,Line,From - To,109.8,109.8,Hard Constraint,SDELLV45,OCT_2021,PeakWD,77.04
ASHERT_CATARI1,Line,From - To,109.8,109.8,Hard Constraint,SLOBSA25,OCT_2021,PeakWD,169.86
ASHERT_CATARI1,Line,From - To,111.4,111.4,Hard Constraint,SCORLOB5,OCT_2021,PeakWE,29.9
ASHERT_CATARI1,Line,From - To,111.4,111.4,Hard Constraint,SDELLV45,OCT_2021,PeakWE,36.69
ASHERT_CATARI1,Line,From - To,111.4,111.4,Hard Constraint,SSANFOW5,OCT_2021,PeakWE,628.91
HAINE__LA_PAL1,Line,From - To,189.9,189.9,Hard Constraint,XNED258,OCT_2021,PeakWD,5370.76
HAINE__LA_PAL1,Line,From - To,189.9,189.9,Hard Constraint,XNED258,OCT_2021,PeakWE,2058.32
LASPUL_RIOHON1,Line,From - To,194.4,194.4,Hard Constraint,DHUTGIL8,OCT_2021,Off-peak,3.12
LASPUL_RIOHON1,Line,To - From,-194.4,194.4,Hard Constraint,SRAYRI38,OCT_2021,Off-peak,336.99
LASPUL_RIOHON1,Line,From - To,194.4,194.4,Hard Constraint,DHUTGIL8,OCT_2021,PeakWD,4.23
LASPUL_RIOHON1,Line,To - From,-194.4,194.4,Hard Constraint,SRAYRI38,OCT_2021,PeakWD,703.95
LASPUL_RIOHON1,Line,From - To,194.4,194.4,Hard Constraint,DHUTGIL8,OCT_2021,PeakWE,2.01
LASPUL_RIOHON1,Line,To - From,-194.4,194.4,Hard Constraint,SRAYRI38,OCT_2021,PeakWE,276.8
P_ISAB_SCARBI1,Line,To - From,-161.1,161.1,Hard Constraint,SMARLAU8,OCT_2021,PeakWD,71.41
P_ISAB_SCARBI1,Line,To - From,-161.1,161.1,Hard Constraint,SMARLAU8,OCT_2021,PeakWE,75.67
HEC_NEDIN1,Line,To - From,-450.9,450.9,Hard Constraint,DDUKCLO8,OCT_2021,Off-peak,9.77
I_DUPS_LGE1,Line,From - To,306.9,306.9,Hard Constraint,SLGEI_D8,OCT_2021,Off-peak,4.62
I_DUPS_LGE1,Line,To - From,-306.9,306.9,Hard Constraint,SLGEI_D8,OCT_2021,PeakWD,184.77
I_DUPS_LGE1,Line,From - To,306.9,306.9,Hard Constraint,SLGEI_D8,OCT_2021,PeakWD,9.67
I_DUPS_LGE1,Line,To - From,-306.9,306.9,Hard Constraint,SLGEI_D8,OCT_2021,PeakWE,167.81
I_DUPS_LGE1,Line,From - To,306.9,306.9,Hard Constraint,SLGEI_D8,OCT_2021,PeakWE,3.11
I_DUPS_MCCAMP2,Line,To - From,-230.5,230.5,Hard Constraint,DDUPHE18,OCT_2021,Off-peak,1650.41
I_DUPS_MCCAMP2,Line,To - From,-230.8,230.8,Hard Constraint,DDUPHE18,OCT_2021,PeakWD,6722.25
I_DUPS_MCCAMP2,Line,To - From,-230.7,230.7,Hard Constraint,DDUPHE18,OCT_2021,PeakWE,2469.88
I_DUPP_I_DUPS1,Line,From - To,185.4,185.4,Hard Constraint,SI_DI_38,OCT_2021,Off-peak,16.43
I_DUPP_I_DUPS1,Line,To - From,-185.4,185.4,Hard Constraint,SI_DI_38,OCT_2021,PeakWD,5.57
I_DUPP_I_DUPS1,Line,From - To,185.4,185.4,Hard Constraint,SI_DI_38,OCT_2021,PeakWD,7.42
I_DUPP_I_DUPS1,Line,From - To,185.4,185.4,Hard Constraint,SI_DI_38,OCT_2021,PeakWE,5.56
I_DUPP_I_DUPS2,Line,From - To,189.9,189.9,Hard Constraint,SALII_D8,OCT_2021,Off-peak,30.83
I_DUPP_I_DUPS2,Line,From - To,189.9,189.9,Hard Constraint,SI_DI_48,OCT_2021,Off-peak,2.12
I_DUPP_I_DUPS2,Line,From - To,189.9,189.9,Hard Constraint,SI_DI_48,OCT_2021,PeakWE,2.59
MORRIS_NUECES1,Line,From - To,185.4,185.4,Hard Constraint,DHWIND89,OCT_2021,Off-peak,176.24
MORRIS_NUECES1,Line,From - To,185.4,185.4,Hard Constraint,SCITNUE8,OCT_2021,Off-peak,11.62
MORRIS_NUECES1,Line,From - To,185.4,185.4,Hard Constraint,DHWIND89,OCT_2021,PeakWD,550.3
MORRIS_NUECES1,Line,To - From,-185.4,185.4,Hard Constraint,SCITNUE8,OCT_2021,PeakWD,8.78
MORRIS_NUECES1,Line,From - To,185.4,185.4,Hard Constraint,SCITNUE8,OCT_2021,PeakWD,16.2
MORRIS_NUECES1,Line,From - To,186.3,186.3,Hard Constraint,DHWIND89,OCT_2021,PeakWE,110.5
MORRIS_NUECES1,Line,To - From,-186.3,186.3,Hard Constraint,SCITNUE8,OCT_2021,PeakWE,2.57
MORRIS_NUECES1,Line,From - To,186.3,186.3,Hard Constraint,SCITNUE8,OCT_2021,PeakWE,8.63
GILA_HIWAY_1,Line,To - From,-229.5,229.5,Hard Constraint,SGILNU78,OCT_2021,PeakWD,5.86
MCKENZ_WESTSI1,Line,To - From,-141.3,141.3,Hard Constraint,DKOCNUE8,OCT_2021,Off-peak,86.16
FREER_LOBO1,Line,To - From,-37.3,37.3,Hard Constraint,SPOMNED5,OCT_2021,Off-peak,34847.85
FREER_LOBO1,Line,To - From,-37.8,37.8,Hard Constraint,SPOMNED5,OCT_2021,PeakWD,15657.62
FREER_LOBO1,Line,To - From,-38.0,38.0,Hard Constraint,SPOMNED5,OCT_2021,PeakWE,6136.31
FALFUR_PREMON1,Line,From - To,38.5,38.5,Hard Constraint,SKINFAL8,OCT_2021,PeakWD,38528.86
FALFUR_PREMON1,Line,From - To,39.1,39.1,Hard Constraint,SKINFAL8,OCT_2021,PeakWE,16812.91
FALFUR_RACHAL1,Line,To - From,-217.5,217.5,Hard Constraint,DCENRI35,OCT_2021,Off-peak,103.61
KINGSV_KLEBER1,Line,To - From,-213.2,213.2,Hard Constraint,SALAN_28,OCT_2021,PeakWD,458.8
