Branch Name,03/14/2019 Status,06/16/2023 Status,Description
WWRD2_LYNX_1                    ,,In-Service,Missing-In-First
138_SPT_LX2_1                   ,,In-Service,Missing-In-First
138_SCM_CPB_1                   ,,In-Service,Missing-In-First
CEDCAN_NOELKE_1                 ,,In-Service,Missing-In-First
CEDCAN_NOELKE2_2                ,,In-Service,Missing-In-First
138_GMS_DVN_1                   ,,In-Service,Missing-In-First
138_RWT_SNS_1                   ,,In-Service,Missing-In-First
138_RET_PCM_1                   ,,In-Service,Missing-In-First
138_RET_CYS_1                   ,,In-Service,Missing-In-First
138_CTW_CSL_1                   ,,In-Service,Missing-In-First
6151__A                         ,,In-Service,Missing-In-First
6149__F                         ,,In-Service,Missing-In-First
6147__A                         ,,In-Service,Missing-In-First
138_SDB_CNA_1                   ,,In-Service,Missing-In-First
6460__B                         ,,In-Service,Missing-In-First
EGTL_1                          ,,In-Service,Missing-In-First
6137__B                         ,,In-Service,Missing-In-First
OLLIN_OLLINP0_1                 ,,In-Service,Missing-In-First
6159__B                         ,,In-Service,Missing-In-First
660T660_1                       ,,In-Service,Missing-In-First
659T659_1                       ,,In-Service,Missing-In-First
1687T687_1                      ,,In-Service,Missing-In-First
687T687_1                       ,,Out-Of-Service,Missing-In-First
6463__D                         ,,In-Service,Missing-In-First
837T21482_1                     ,,In-Service,Missing-In-First
CROSSO_NORTMC1_1                ,,In-Service,Missing-In-First
CROSSO_PALOUS1_1                ,,In-Service,Missing-In-First
138_CDV_OS1_1                   ,,In-Service,Missing-In-First
138_CDV_OS2_1                   ,,In-Service,Missing-In-First
OLLINP_TNMP1_1                  ,,In-Service,Missing-In-First
6511__D                         ,,In-Service,Missing-In-First
6511__E                         ,,In-Service,Missing-In-First
138_CYT_CCS_1                   ,,In-Service,Missing-In-First
BARROW_TLINE_1                  ,,In-Service,Missing-In-First
138_MDT_MND_1                   ,,In-Service,Missing-In-First
138_AAT_MDT_1                   ,,In-Service,Missing-In-First
138_MDT_FSH_1                   ,,In-Service,Missing-In-First
138_MND_GOS_1                   ,,In-Service,Missing-In-First
6089__A                         ,,In-Service,Missing-In-First
6091__B                         ,,In-Service,Missing-In-First
6480__D                         ,,In-Service,Missing-In-First
6486__A                         ,,In-Service,Missing-In-First
KING_ODESSA_1                   ,,In-Service,Missing-In-First
KING_MCCAMEY_1                  ,,In-Service,Missing-In-First
KING_KINGTAP_1                  ,,In-Service,Missing-In-First
KING_QUEENBE_1                  ,,In-Service,Missing-In-First
KINGTAP_QUEEN_1                 ,,In-Service,Missing-In-First
6483__C                         ,,In-Service,Missing-In-First
6149__E                         ,,In-Service,Missing-In-First
6149__H                         ,,In-Service,Missing-In-First
6147__B                         ,,In-Service,Missing-In-First
6149__D                         ,,In-Service,Missing-In-First
CRYO_SGSA1_1                    ,,In-Service,Missing-In-First
CRYO_DIAMON1_1                  ,,In-Service,Missing-In-First
138_WOR_NCJ_1                   ,,In-Service,Missing-In-First
138_ELS_PCM_1                   ,,In-Service,Missing-In-First
HI_LONE_TLINE_1                 ,,In-Service,Missing-In-First
HI_LONEB_TLINE_1                ,,In-Service,Missing-In-First
6133__A                         ,,In-Service,Missing-In-First
6131__C                         ,,In-Service,Missing-In-First
6140__G                         ,,In-Service,Missing-In-First
6142__K                         ,,In-Service,Missing-In-First
6156__A                         ,,In-Service,Missing-In-First
6154__A                         ,,In-Service,Missing-In-First
6132__B                         ,,In-Service,Missing-In-First
PROSPERO_TLINE_1                ,,In-Service,Missing-In-First
PRSPERO2_TLINE_1                ,,In-Service,Missing-In-First
M_69_C2_1                       ,,In-Service,Missing-In-First
NEVILL_NORTMC_1                 ,,In-Service,Missing-In-First
NEVILL_NEVILTP_1                ,,In-Service,Missing-In-First
NEVILLTP_GRSWD_1                ,,In-Service,Missing-In-First
6420__A                         ,,In-Service,Missing-In-First
6423__A                         ,,In-Service,Missing-In-First
6132__C                         ,,In-Service,Missing-In-First
FWLR_SLR_TLINE_1                ,,In-Service,Missing-In-First
138_PYT_SNS_1                   ,,In-Service,Missing-In-First
6492__A                         ,,In-Service,Missing-In-First
6492__B                         ,,In-Service,Missing-In-First
14065__A                        ,,In-Service,Missing-In-First
716T716_1                       ,,In-Service,Missing-In-First
451T719_1                       ,,In-Service,Missing-In-First
6465__A                         ,,In-Service,Missing-In-First
6465__E                         ,,In-Service,Missing-In-First
6140__B                         ,,In-Service,Missing-In-First
15050__B                        ,,In-Service,Missing-In-First
15050__F                        ,,Out-Of-Service,Missing-In-First
138_CYN_CRE_1                   ,,In-Service,Missing-In-First
138_CYN_CNY_1                   ,,Out-Of-Service,Missing-In-First
T-101_1                         ,,In-Service,Missing-In-First
KINGSW_KNGWTAP_1                ,,In-Service,Missing-In-First
KINGNW_KNGWTAP_1                ,,In-Service,Missing-In-First
KNGWTAP_KINGMO_1                ,,In-Service,Missing-In-First
T-102_1                         ,,In-Service,Missing-In-First
6465__F                         ,,In-Service,Missing-In-First
6097__B                         ,,In-Service,Missing-In-First
138_CH1_FSH_1                   ,,In-Service,Missing-In-First
138_CH2_FSH_1                   ,,In-Service,Missing-In-First
EUNICE_TLINE_1                  ,,In-Service,Missing-In-First
15050__C                        ,,In-Service,Missing-In-First
15050__E                        ,,In-Service,Missing-In-First
138_CV2_PCM_1                   ,,In-Service,Missing-In-First
138_CV1_PCM_1                   ,,In-Service,Missing-In-First
138_CDV_TSL_1                   ,,Out-Of-Service,Missing-In-First
TI_SOLAR_TIE_1                  ,,In-Service,Missing-In-First
ARAGORN_TIE_1                   ,,In-Service,Missing-In-First
FLTP_FLVA_1                     ,,In-Service,Missing-In-First
15080__C                        ,,In-Service,Missing-In-First
15080__Z                        ,,Out-Of-Service,Missing-In-First
138_SPT_HOL_1                   ,,In-Service,Missing-In-First
138_SPT_GRV_1                   ,,In-Service,Missing-In-First
PALOUS_WOLFCA1_1                ,,In-Service,Missing-In-First
WOLF_MARTIN1_1                  ,,In-Service,Missing-In-First
15075__B                        ,,In-Service,Missing-In-First
719T719_1                       ,,In-Service,Missing-In-First
CROSSETT_TLINE_1                ,,In-Service,Missing-In-First
138_PYT_JSP_1                   ,,In-Service,Missing-In-First
ATHEY_ELLENB1_1                 ,,In-Service,Missing-In-First
ELLEN_PECV1_1                   ,,Out-Of-Service,Missing-In-First
138_FLT_JFV_1                   ,,In-Service,Missing-In-First
CHERRY_TOYAH1_1                 ,,In-Service,Missing-In-First
138_FTS_LNC_1                   ,,In-Service,Missing-In-First
138_LNC_GDA_1                   ,,Out-Of-Service,Missing-In-First
6705__G                         ,,In-Service,Missing-In-First
6355__A                         ,,Out-Of-Service,Missing-In-First
6097__D                         ,,In-Service,Missing-In-First
ATHEY_PECV1_1                   ,,In-Service,Missing-In-First
6491__A                         ,,In-Service,Missing-In-First
138_SXT_ALS_1                   ,,In-Service,Missing-In-First
138_ALS_HOL_1                   ,,In-Service,Missing-In-First
6465__D                         ,,In-Service,Missing-In-First
DSKY2_TL_1                      ,,In-Service,Missing-In-First
DSKY1_TL_1                      ,,In-Service,Missing-In-First
6135__C                         ,,In-Service,Missing-In-First
6135__I                         ,,Out-Of-Service,Missing-In-First
6256__A                         ,,In-Service,Missing-In-First
6482__B                         ,,In-Service,Missing-In-First
138_PYT_STG_1                   ,,In-Service,Missing-In-First
APPALOSA_TL_1                   ,,In-Service,Missing-In-First
LACY_CRK_TL_1                   ,,In-Service,Missing-In-First
138_FLT_FXT_1                   ,,In-Service,Missing-In-First
138_FXT_ATK_1                   ,,In-Service,Missing-In-First
6460__C                         ,,In-Service,Missing-In-First
6462__E                         ,,In-Service,Missing-In-First
6462__F                         ,,In-Service,Missing-In-First
6520__F                         ,,In-Service,Missing-In-First
138_WNK_FSH_1                   ,,In-Service,Missing-In-First
HMPOI_ACKRLY_1                  ,,In-Service,Missing-In-First
6345__F                         ,,In-Service,Missing-In-First
6052__B                         ,,In-Service,Missing-In-First
6056__A                         ,,In-Service,Missing-In-First
15065__A                        ,,In-Service,Missing-In-First
6466__A                         ,,In-Service,Missing-In-First
138_LIGON_FTB_1                 ,,In-Service,Missing-In-First
6135__H                         ,,Out-Of-Service,Missing-In-First
6135__G                         ,,Out-Of-Service,Missing-In-First
6255__B                         ,,In-Service,Missing-In-First
6255__C                         ,,In-Service,Missing-In-First
6450__J                         ,,Out-Of-Service,Missing-In-First
6462__G                         ,,In-Service,Missing-In-First
6462__H                         ,,In-Service,Missing-In-First
15030__B                        ,,Out-Of-Service,Missing-In-First
TBWF_ESS_TLINE_1                ,,In-Service,Missing-In-First
PC1_TIE_1                       ,,In-Service,Missing-In-First
6101__H                         ,,In-Service,Missing-In-First
6101__G                         ,,In-Service,Missing-In-First
6512__D                         ,,In-Service,Missing-In-First
664T664_1                       ,,In-Service,Missing-In-First
PECV_SUNV1_1                    ,,In-Service,Missing-In-First
6314__A                         ,,In-Service,Missing-In-First
138_WNK_AAT_1                   ,,In-Service,Missing-In-First
6705__I                         ,,In-Service,Missing-In-First
OXYSOLAR_TL_1                   ,,In-Service,Missing-In-First
6101__I                         ,,In-Service,Missing-In-First
6482__A                         ,,In-Service,Missing-In-First
6315__E                         ,,In-Service,Missing-In-First
545__A                          ,,In-Service,Missing-In-First
6625__M                         ,,Out-Of-Service,Missing-In-First
DCTM_OKLA1_1                    ,,In-Service,Missing-In-First
581__A                          ,,In-Service,Missing-In-First
6163__A                         ,,In-Service,Missing-In-First
6162__A                         ,,In-Service,Missing-In-First
6155__B                         ,,In-Service,Missing-In-First
34560__B                        ,,In-Service,Missing-In-First
SCKSS_SLTCK2_1                  ,,In-Service,Missing-In-First
SCKSS_SLTCK1_1                  ,,In-Service,Missing-In-First
34565__A                        ,,In-Service,Missing-In-First
FLOMOT_MONTER1_1                ,,Out-Of-Service,Missing-In-First
BLSUMIT3-BLSMT_1                ,,In-Service,Missing-In-First
AZURE_CLEARC1_1                 ,,In-Service,Missing-In-First
CLEARC_PENDUL1_1                ,,In-Service,Missing-In-First
CLEARC_SERDEV1_1                ,,In-Service,Missing-In-First
CLEA_SERDEV2_1                  ,,In-Service,Missing-In-First
CLEARC_HODLRA1_1                ,,Out-Of-Service,Missing-In-First
MISAE_TESLA1_1                  ,,In-Service,Missing-In-First
SALVAR_TESLA2_1                 ,,In-Service,Missing-In-First
EDITHC_FOARDC1_1                ,,In-Service,Missing-In-First
COULOM_EDITHC2_1                ,,In-Service,Missing-In-First
AVOGAD_EDITHC1_1                ,,In-Service,Missing-In-First
70085__A                        ,,In-Service,Missing-In-First
T-313_1                         ,,In-Service,Missing-In-First
T-322_1                         ,,In-Service,Missing-In-First
T-319_1                         ,,In-Service,Missing-In-First
70010__A                        ,,In-Service,Missing-In-First
70080__A                        ,,In-Service,Missing-In-First
JIMTRE_SALVAR2_1                ,,In-Service,Missing-In-First
DEAFS_WINDMI_1                  ,,In-Service,Missing-In-First
COULOM_GAUSS2_1                 ,,In-Service,Missing-In-First
GAUSS_C2_1                      ,,In-Service,Missing-In-First
AVOGAD_GAUSS1_1                 ,,In-Service,Missing-In-First
AJSWOP_DEAFS_1                  ,,In-Service,Missing-In-First
575__B                          ,,In-Service,Missing-In-First
6625__G                         ,,In-Service,Missing-In-First
70020__A                        ,,In-Service,Missing-In-First
6625__N                         ,,In-Service,Missing-In-First
70040__A                        ,,In-Service,Missing-In-First
FOXTAI_PERIGE1_1                ,,In-Service,Missing-In-First
PENDUL_SMOKYH1_1                ,,In-Service,Missing-In-First
LOCKETT_TLINE_1                 ,,In-Service,Missing-In-First
BENJAM_TARDIS1_1                ,,In-Service,Missing-In-First
CN_BRKS_TL_A                    ,,In-Service,Missing-In-First
388__A                          ,,In-Service,Missing-In-First
COULOM_VERAWI1_1                ,,In-Service,Missing-In-First
COULOM_SERDEV1_1                ,,In-Service,Missing-In-First
TRUSGILL_TLINE_1                ,,In-Service,Missing-In-First
1530__E                         ,,In-Service,Missing-In-First
ACPOIODOM_RC_1                  ,,In-Service,Missing-In-First
SLTCSS_CLMNT_1                  ,,In-Service,Missing-In-First
885__C                          ,,In-Service,Missing-In-First
885__B                          ,,In-Service,Missing-In-First
885__A                          ,,In-Service,Missing-In-First
69_RGS_OBS_1                    ,,In-Service,Missing-In-First
LNRDVNSN_RC_1                   ,,In-Service,Missing-In-First
LBDAODOM_RC_1                   ,,In-Service,Missing-In-First
1560__K                         ,,Out-Of-Service,Missing-In-First
896__A                          ,,In-Service,Missing-In-First
579__A                          ,,In-Service,Missing-In-First
ONCBW_ONCDM_1                   ,,In-Service,Missing-In-First
ONCBW_ONCFP_1                   ,,In-Service,Missing-In-First
ONCFW_ONCDM_1                   ,,In-Service,Missing-In-First
70052__A                        ,,In-Service,Missing-In-First
70053__A                        ,,In-Service,Missing-In-First
70072__A                        ,,In-Service,Missing-In-First
70073__A                        ,,In-Service,Missing-In-First
70032__A                        ,,In-Service,Missing-In-First
70033__A                        ,,In-Service,Missing-In-First
LPLCH_LPLSE_1                   ,,In-Service,Missing-In-First
LPLCH_LPLOL_1                   ,,In-Service,Missing-In-First
LPLTH_LPLCH_1                   ,,In-Service,Missing-In-First
LPLVK_LPLTH_1                   ,,In-Service,Missing-In-First
LPLNW_LPLMD_1                   ,,In-Service,Missing-In-First
LPLMD_LPLVK_1                   ,,In-Service,Missing-In-First
LPLMK_LPLNE_1                   ,,In-Service,Missing-In-First
LPLNE_LPLDB_1                   ,,In-Service,Missing-In-First
LPLSE_LPLHY_1                   ,,In-Service,Missing-In-First
LPLSE_LPLOL_1                   ,,In-Service,Missing-In-First
LPLSE_LPLPY_1                   ,,In-Service,Missing-In-First
LPLSL_LPLSE_1                   ,,In-Service,Missing-In-First
LPLVK_LPLRR_1                   ,,In-Service,Missing-In-First
LPLRR_LPLBR_1                   ,,In-Service,Missing-In-First
LPLER_LPLMK_1                   ,,In-Service,Missing-In-First
LPLER_LPLBR_1                   ,,In-Service,Missing-In-First
LPLWA_LPLDB_1                   ,,In-Service,Missing-In-First
LPLCO_LPLWA_1                   ,,In-Service,Missing-In-First
LPLVK_LPLMC_1                   ,,In-Service,Missing-In-First
LPLMC_LPLCO_1                   ,,In-Service,Missing-In-First
LPLNW_LPLYH_1                   ,,In-Service,Missing-In-First
BRG1-LPLBR_1                    ,,In-Service,Missing-In-First
LPLCO_LPLSL_1                   ,,In-Service,Missing-In-First
LPLSL_LPLHY_1                   ,,In-Service,Missing-In-First
LPLHY_LPLDB_1                   ,,In-Service,Missing-In-First
LPLOL_LPLPY_1                   ,,In-Service,Missing-In-First
LPLMK_LPLYH_1                   ,,In-Service,Missing-In-First
CKAUX-LPLHY_1                   ,,Out-Of-Service,Missing-In-First
CKGT3-LPLHY_1                   ,,Out-Of-Service,Missing-In-First
CKGT2-LPLHY_1                   ,,Out-Of-Service,Missing-In-First
MS8-LPLMK_1                     ,,In-Service,Missing-In-First
LPLMK_LPLCO_1                   ,,In-Service,Missing-In-First
MS6-LPLMK_1                     ,,In-Service,Missing-In-First
MS7-LPLMK_1                     ,,In-Service,Missing-In-First
891__A                          ,,In-Service,Missing-In-First
GOODLE_KIRKLA1_1                ,,In-Service,Missing-In-First
ACME_GOODLE1_1                  ,,In-Service,Missing-In-First
GYP_KING_1                      ,,In-Service,Missing-In-First
GYP_KATZ_1                      ,,In-Service,Missing-In-First
GYP_BENJAMIN_1                  ,,In-Service,Missing-In-First
AJAXWIND_TLINE_1                ,,In-Service,Missing-In-First
AZURE_TLINE_1                   ,,In-Service,Missing-In-First
AVOGAD_GRIFNT1_1                ,,In-Service,Missing-In-First
1600__H                         ,,In-Service,Missing-In-First
HELIOS_HYPERI1_1                ,,In-Service,Missing-In-First
INRT_W_PENDULO_1                ,,In-Service,Missing-In-First
6163__B                         ,,In-Service,Missing-In-First
6625__P                         ,,In-Service,Missing-In-First
HOPE_JOY_1                      ,,In-Service,Missing-In-First
JOH_HOPE_1                      ,,In-Service,Missing-In-First
2105__Z                         ,,Out-Of-Service,Missing-In-First
T-103_1                         ,,In-Service,Missing-In-First
T-104_1                         ,,In-Service,Missing-In-First
T-105_1                         ,,In-Service,Missing-In-First
1561__C                         ,,In-Service,Missing-In-First
1565__A                         ,,In-Service,Missing-In-First
1570__A                         ,,In-Service,Missing-In-First
1566__A                         ,,In-Service,Missing-In-First
2115__A                         ,,In-Service,Missing-In-First
555__A                          ,,In-Service,Missing-In-First
556__A                          ,,In-Service,Missing-In-First
CHLDDA_SALVAR1_1                ,,In-Service,Missing-In-First
MONTER_TURKEY1_1                ,,Out-Of-Service,Missing-In-First
1561__B                         ,,Out-Of-Service,Missing-In-First
890__E                          ,,In-Service,Missing-In-First
1561__A                         ,,In-Service,Missing-In-First
LHTURK_MONTER1_1                ,,Out-Of-Service,Missing-In-First
N_MCAL_SERDEV1_1                ,,In-Service,Missing-In-First
N_MCAL_SERDEV2_1                ,,In-Service,Missing-In-First
JAMESR_N_MCAL1_1                ,,Out-Of-Service,Missing-In-First
B_DAVI_NAVALB1_1                ,,In-Service,Missing-In-First
PP_RG_1                         ,,In-Service,Missing-In-First
HIDALG_SERDEV1_1                ,,In-Service,Missing-In-First
DUSTDE_LARDVN1_1                ,,In-Service,Missing-In-First
SOUTH_SERDEV2_1                 ,,In-Service,Missing-In-First
SOUTH_SERDEV3_1                 ,,In-Service,Missing-In-First
SOUTH_SERDEV1_1                 ,,In-Service,Missing-In-First
GIBBS_PORTLA1_1                 ,,In-Service,Missing-In-First
LOPENO_REVILL1_1                ,,In-Service,Missing-In-First
BRP_LOP1_TLINE_1                ,,In-Service,Missing-In-First
S_MCAL_TRADEZ1_1                ,,In-Service,Missing-In-First
GRISSO_LON_HI1_1                ,,In-Service,Missing-In-First
KATOEN_LON_HI1_1                ,,In-Service,Missing-In-First
CALLIC_LON_HI1_1                ,,In-Service,Missing-In-First
LON_HI_SERDEV1_1                ,,In-Service,Missing-In-First
LON_HI_SERDEV2_1                ,,In-Service,Missing-In-First
LON_HI_SERDEV3_1                ,,In-Service,Missing-In-First
LON_HI_SERDEV4_1                ,,In-Service,Missing-In-First
PRIMER_S_SNRO1_1                ,,In-Service,Missing-In-First
CHARTE_THREE_1_1                ,,In-Service,Missing-In-First
FALCNS_REVILL1_1                ,,In-Service,Missing-In-First
PEARSALL_HORIZ_1                ,,Out-Of-Service,Missing-In-First
ALIQUI_I_DUPS1_1                ,,In-Service,Missing-In-First
I_DUPS_RESNIK2_2                ,,In-Service,Missing-In-First
I_DUPS_RESNIK1_1                ,,In-Service,Missing-In-First
PANTER_WESLAU1_1                ,,In-Service,Missing-In-First
VERTRE_WESLAU1_1                ,,In-Service,Missing-In-First
BEEVIL_POESTA1_1                ,,Out-Of-Service,Missing-In-First
BEEVIL_POESTA2_1                ,,Out-Of-Service,Missing-In-First
BRP_ZPT1_TLINE_1                ,,In-Service,Missing-In-First
BRP_ZPT2_TLINE_1                ,,In-Service,Missing-In-First
1781T479_1                      ,,In-Service,Missing-In-First
FOWRTN_SMIGL_1                  ,,In-Service,Missing-In-First
PROGRE_RIO_RI1_1                ,,In-Service,Missing-In-First
REACTOR2_SEC_1                  ,,In-Service,Missing-In-First
REACTOR1_SEC_1                  ,,In-Service,Missing-In-First
ANGSTR_WHITE_1_1                ,,In-Service,Missing-In-First
EDROY_ODEMSA1_1                 ,,Out-Of-Service,Missing-In-First
JAMESR_W_MCAL1_1                ,,Out-Of-Service,Missing-In-First
GILA_HIWAY_2_2                  ,,In-Service,Missing-In-First
GEOSW_KTYWST_1                  ,,In-Service,Missing-In-First
MORRIS_SERDEV1_1                ,,In-Service,Missing-In-First
CHASEF_SERDEV1_1                ,,In-Service,Missing-In-First
BAEZ_CHASEF1_1                  ,,In-Service,Missing-In-First
AJO_ZORILL1_1                   ,,In-Service,Missing-In-First
COLETO_GRISSO1_1                ,,In-Service,Missing-In-First
CHAMPL_VALERO1_1                ,,In-Service,Missing-In-First
ASHERT_LIPTON1_1                ,,In-Service,Missing-In-First
ASHERT_SERDEV1_1                ,,In-Service,Missing-In-First
MCLNSLR_TLINE_1                 ,,In-Service,Missing-In-First
HOLLY4_SERDEV1_1                ,,In-Service,Missing-In-First
ODEMSA_SMITH1_1                 ,,Out-Of-Service,Missing-In-First
CELANE_SERDEV2_1                ,,In-Service,Missing-In-First
CELANE_SERDEV1_1                ,,In-Service,Missing-In-First
PIRATE_SKIDMO1_1                ,,In-Service,Missing-In-First
BROWN__RESACA1_1                ,,In-Service,Missing-In-First
N_SHAR_SERDEV2_1                ,,In-Service,Missing-In-First
INDUST_SERDEV1_1                ,,In-Service,Missing-In-First
PIRATE_SINTON1_1                ,,In-Service,Missing-In-First
PALMHU_SERDEV1_1                ,,In-Service,Missing-In-First
NEDIN_SERDEV1_1                 ,,In-Service,Missing-In-First
NEDIN_SERDEV2_1                 ,,In-Service,Missing-In-First
NEDIN_SERDEV4_1                 ,,In-Service,Missing-In-First
NEDIN_SERDEV5_1                 ,,In-Service,Missing-In-First
NEDIN_SERDEV7_1                 ,,In-Service,Missing-In-First
BONILL_NEDIN1_1                 ,,In-Service,Missing-In-First
NEDIN_STEWAR1_1                 ,,In-Service,Missing-In-First
NEDIN_SERDEV3_1                 ,,In-Service,Missing-In-First
NEDIN_SERDEV6_1                 ,,In-Service,Missing-In-First
MADERO_TLINE_1                  ,,In-Service,Missing-In-First
PANTER_WESMER1_1                ,,In-Service,Missing-In-First
LUNA_MVRANG1_1                  ,,In-Service,Missing-In-First
S_PADR_SERDEV1_1                ,,In-Service,Missing-In-First
ALIQUI_OXY_IN1_1                ,,In-Service,Missing-In-First
AJO_CEBOLL1_1                   ,,In-Service,Missing-In-First
EAGLE__SERDEV1_1                ,,Out-Of-Service,Missing-In-First
RINCON_SERDEV1_1                ,,In-Service,Missing-In-First
L_FRES_STILLM1_1                ,,In-Service,Missing-In-First
KLEBER_SERDEV1_1                ,,In-Service,Missing-In-First
LIPTON_W_BATE1_1                ,,In-Service,Missing-In-First
SCARBI_STILLM1_1                ,,In-Service,Missing-In-First
AIRLIN_SERDEV1_1                ,,In-Service,Missing-In-First
AIRLIN_SERDEV3_1                ,,In-Service,Missing-In-First
AIRLIN_SERDEV2_1                ,,In-Service,Missing-In-First
MCOOK1_REDGSS_1                 ,,In-Service,Missing-In-First
PHARR_YOUNG1_1                  ,,In-Service,Missing-In-First
BRP_PBL1_TLINE_1                ,,In-Service,Missing-In-First
BRP_PBL2_TLINE_1                ,,In-Service,Missing-In-First
KOCH_H_SERDEV1_1                ,,In-Service,Missing-In-First
LAREDO_SERDEV1_1                ,,In-Service,Missing-In-First
BAEZ_BERCLA1_1                  ,,In-Service,Missing-In-First
L_MILP_TRADEZ1_1                ,,In-Service,Missing-In-First
WFTANK_TL_1                     ,,In-Service,Missing-In-First
DUSTDE_LOBO1_1                  ,,In-Service,Missing-In-First
LOBO_FOWLRTN_1                  ,,In-Service,Missing-In-First
CORAZO_LOBO1_1                  ,,In-Service,Missing-In-First
LOBO_SERDEV1_1                  ,,In-Service,Missing-In-First
CLOSNE_SE_EDI1_1                ,,In-Service,Missing-In-First
1300T465_1                      ,,In-Service,Missing-In-First
MILITA_SERDEV3_1                ,,In-Service,Missing-In-First
MILITA_SERDEV2_1                ,,In-Service,Missing-In-First
MOLINA_RIO_BR1_1                ,,In-Service,Missing-In-First
KELVIN_LA_PAL1_1                ,,In-Service,Missing-In-First
LA_PAL_RESACA1_1                ,,In-Service,Missing-In-First
HARLNS_PRIMER1_1                ,,In-Service,Missing-In-First
POLK_A_SERDEV1_1                ,,In-Service,Missing-In-First
POLK_A_YOUNG1_1                 ,,In-Service,Missing-In-First
GATE_W_SERDEV1_1                ,,In-Service,Missing-In-First
RG_6ST_1                        ,,In-Service,Missing-In-First
ERALIO_POESTA1_1                ,,Out-Of-Service,Missing-In-First
STLLMN_LOMA_1                   ,,In-Service,Missing-In-First
NAVALB_N_PADR1_1                ,,In-Service,Missing-In-First
QUINTA_REFUGI1_1                ,,In-Service,Missing-In-First
MCCOY_PLESNTN_1                 ,,In-Service,Missing-In-First
KELVIN_RIOHON1_1                ,,In-Service,Missing-In-First
BONILL_RIOHON1_1                ,,In-Service,Missing-In-First
RIOHO_LMAJADAS_1                ,,In-Service,Missing-In-First
CEBOLL_RIOHON1_1                ,,In-Service,Missing-In-First
FRONT_EC-001_1                  ,,In-Service,Missing-In-First
FRONT_EC-101_1                  ,,In-Service,Missing-In-First
FRONT_EC-201_1                  ,,In-Service,Missing-In-First
STEWAR_VERTRE1_1                ,,In-Service,Missing-In-First
STEWRT_SERDEV1_1                ,,In-Service,Missing-In-First
STEWRT_SERDEV2_1                ,,In-Service,Missing-In-First
PROGRE_STEWAR1_1                ,,In-Service,Missing-In-First
PALMIT_STEWAR1_1                ,,In-Service,Missing-In-First
AZTECA_CLOSNE1_1                ,,In-Service,Missing-In-First
PALDRO_ELARA_1                  ,,In-Service,Missing-In-First
SCHOTT_SUNNIL1_1                ,,In-Service,Missing-In-First
LV2L_1                          ,,In-Service,Missing-In-First
MCCOY_TORDLO_1                  ,,In-Service,Missing-In-First
POESTA_TYNAN1_1                 ,,Out-Of-Service,Missing-In-First
BUNSEN_EPIC_Y1_1                ,,In-Service,Missing-In-First
BUNSEN_EPIC_Y2_1                ,,In-Service,Missing-In-First
HECKER_RESNIK1_1                ,,In-Service,Missing-In-First
REDGATE_REDGSC_1                ,,In-Service,Missing-In-First
PALMI_STLMN1_1                  ,,In-Service,Missing-In-First
RG_SC_1                         ,,In-Service,Missing-In-First
REDGSS_REDGSC_1                 ,,In-Service,Missing-In-First
CENIZO_DELSOL1_1                ,,In-Service,Missing-In-First
CENIZO_SERDEV1_1                ,,In-Service,Missing-In-First
CENIZO_RELOJP1_1                ,,In-Service,Missing-In-First
DELSOL_SERDEV1_1                ,,In-Service,Missing-In-First
DELSOL_LV4BRD1_1                ,,In-Service,Missing-In-First
CABEZN_DELSOL2_1                ,,In-Service,Missing-In-First
LV4_LV4BRD1_1                   ,,In-Service,Missing-In-First
POESTA_TULETA1_1                ,,Out-Of-Service,Missing-In-First
BEEK_TULETA1_1                  ,,Out-Of-Service,Missing-In-First
GIBBS_MCCAMP1_1                 ,,In-Service,Missing-In-First
MCCAMP_RESNIK1_1                ,,In-Service,Missing-In-First
BULLMO_HAISLE1_1                ,,In-Service,Missing-In-First
CEBOLL_MAGICV1_1                ,,In-Service,Missing-In-First
LUNA_MESQUI1_1                  ,,In-Service,Missing-In-First
SCHOTT_THREER1_1                ,,In-Service,Missing-In-First
MELONC_QUINTA1_1                ,,In-Service,Missing-In-First
PALMS_PLMWND_1                  ,,In-Service,Missing-In-First
685T685_1                       ,,In-Service,Missing-In-First
GODDAR_KATOEN1_1                ,,In-Service,Missing-In-First
GODDAR_TANGO1_1                 ,,In-Service,Missing-In-First
GODDAR_SERDEV1_1                ,,In-Service,Missing-In-First
GODDAR_SERDEV2_1                ,,In-Service,Missing-In-First
KW1_TIE_1                       ,,In-Service,Missing-In-First
KW2_TIE_1                       ,,In-Service,Missing-In-First
CH_EGN_LV4BRD1_1                ,,In-Service,Missing-In-First
BULLMO_CALLIC1_1                ,,In-Service,Missing-In-First
BONILL_SERDEV1_1                ,,In-Service,Missing-In-First
BONILL_SERDEV2_1                ,,In-Service,Missing-In-First
EL_RAYO_LINE_1                  ,,In-Service,Missing-In-First
TRUENO_LINE_1                   ,,In-Service,Missing-In-First
GCGV_GIBBS2_1                   ,,In-Service,Missing-In-First
GCGV_GIBBS1_1                   ,,In-Service,Missing-In-First
GCGV_GIBBS3_1                   ,,In-Service,Missing-In-First
GCGV_GIBBS4_1                   ,,In-Service,Missing-In-First
GRISSO_SERDEV1_1                ,,In-Service,Missing-In-First
SD_BLKJK_1                      ,,In-Service,Missing-In-First
CRANELL_LINE_1                  ,,In-Service,Missing-In-First
